entry_time,exit_time,instrument,direction,signal_type,entry_price,stop_loss,take_profit,exit_price,exit_reason,pnl_points,pnl_pct,rr_planned,rr_actual,zone_touches
2024-09-03 13:30:00,2024-09-03 19:30:00,US30,SHORT,false_breakout_b1,41103.01171875,41278.62890625,40839.5859375,40839.5859375,tp_hit,263.42578125,0.6408916773605493,1.5,1.5,7
2024-09-06 13:30:00,2024-09-13 13:30:00,US30,SHORT,engulfing,40615.37890625,41278.62890625,39620.50390625,41278.62890625,sl_hit,-663.25,-1.6330021234836674,1.5,-1.0,8
2024-09-10 15:30:00,2024-09-10 16:30:00,US30,SHORT,false_breakout_b1,40473.1015625,40607.890625,40270.91796875,40607.890625,sl_hit,-134.7890625,-0.33303368730428023,1.5,-1.0,7
2024-09-11 13:30:00,2024-09-11 14:30:00,US30,SHORT,false_breakout_b1,40026.28125,40157.3984375,39829.60546875,40157.3984375,sl_hit,-131.1171875,-0.3275777399380563,1.5,-1.0,8
2024-09-11 15:30:00,2024-09-11 18:30:00,US30,LONG,false_breakout_b1,40389.05078125,40399.05078125,40794.609375,40794.609375,tp_hit,405.55859375,0.0,1.5259112286890064,0.0,7
2024-10-28 17:30:00,2024-11-06 14:30:00,US30,SHORT,pin_bar,42416.421875,42406.421875,40407.078125,42406.421875,sl_hit,10.0,0.0,6.883708481652972,0.0,7
2024-10-29 19:30:00,2024-10-30 13:30:00,US30,SHORT,false_breakout_b1,42248.421875,42379.640625,40407.078125,42379.640625,sl_hit,-131.21875,-0.31058852420153266,14.03262681590855,-1.0,7
2024-10-30 17:30:00,2024-11-01 13:30:00,US30,SHORT,false_breakout_b1,42275.1015625,42265.1015625,40407.078125,42265.1015625,sl_hit,10.0,0.0,17.869142814438383,0.0,8
2024-10-31 15:30:00,2024-10-31 17:30:00,US30,LONG,false_breakout_b1,41870.21875,41880.21875,42023.833984375,41880.21875,sl_hit,10.0,0.0,1.5,0.0,7
2024-10-31 18:30:00,2024-10-31 19:30:00,US30,LONG,pin_bar,41919.078125,41767.80859375,42145.982421875,41767.80859375,sl_hit,-151.26953125,-0.3608608252283697,1.5,-1.0,7
2024-11-01 13:30:00,2024-11-04 16:30:00,US30,LONG,false_breakout_b2,42281.87890625,41767.80859375,43052.984375,41767.80859375,sl_hit,-514.0703125,-1.215817096586054,1.5,-1.0,7
2024-11-01 15:30:00,2024-11-05 16:30:00,US30,SHORT,false_breakout_b1,42193.1484375,42183.1484375,40407.078125,42183.1484375,sl_hit,10.0,0.0,9.577185706505801,0.0,8
2024-11-05 14:30:00,2024-11-06 14:30:00,US30,LONG,false_breakout_b1,42077.19921875,41767.80859375,42541.28515625,42541.28515625,tp_hit,464.0859375,1.1029392310246708,1.5,1.5,9
2024-11-05 17:30:00,2024-11-06 14:30:00,US30,SHORT,pin_bar,42155.3515625,42379.640625,40407.078125,42379.640625,sl_hit,-224.2890625,-0.5320535926914677,7.794733358877007,-1.0,9
2024-12-06 14:30:00,2024-12-18 19:30:00,US30,SHORT,pin_bar,44831.390625,44821.390625,43029.578125,43029.578125,tp_hit,1801.8125,0.0,7.159482825523461,0.0,6
2024-12-19 16:30:00,2024-12-19 17:30:00,US30,SHORT,false_breakout_b1,42458.94921875,42571.859375,42145.83984375,42571.859375,sl_hit,-112.91015625,-0.265927815755126,2.7730842414807126,-1.0,6
2024-12-23 16:30:00,2024-12-30 14:30:00,US30,LONG,false_breakout_b1,42747.5,42757.5,44806.26171875,42757.5,sl_hit,10.0,0.0,15.235538981874946,0.0,7
2024-12-24 14:30:00,2024-12-27 14:30:00,US30,LONG,false_breakout_b1,43035.98046875,43045.98046875,44806.26171875,43045.98046875,sl_hit,10.0,0.0,9.995412439347154,0.0,5
2024-12-26 14:30:00,2024-12-27 16:30:00,US30,LONG,pin_bar,43221.41015625,42858.87109375,44806.26171875,42858.87109375,sl_hit,-362.5390625,-0.8387950813945744,4.3715332399525915,-1.0,5
2024-12-27 18:30:00,2024-12-30 14:30:00,US30,LONG,false_breakout_b1,42979.6796875,42858.87109375,43160.892578125,42858.87109375,sl_hit,-120.80859375,-0.28108304814829826,1.5,-1.0,6
2024-12-27 19:30:00,2025-01-06 14:30:00,US30,SHORT,pin_bar,42932.8515625,42922.8515625,42145.83984375,42922.8515625,sl_hit,10.0,0.0,2.1670036784477382,0.0,6
2024-12-31 14:30:00,2024-12-31 15:30:00,US30,LONG,false_breakout_b1,42707.890625,42612.37109375,42851.169921875,42612.37109375,sl_hit,-95.51953125,-0.2236578062089668,1.5,-1.0,10
2024-12-31 16:30:00,2024-12-31 17:30:00,US30,SHORT,false_breakout_b1,42455.73828125,42571.859375,42145.83984375,42571.859375,sl_hit,-116.12109375,-0.2735109515249751,2.668752312712349,-1.0,7
2025-01-02 16:30:00,2025-01-02 19:30:00,US30,SHORT,false_breakout_b1,42419.171875,42409.171875,42145.83984375,42409.171875,sl_hit,10.0,0.0,1.790140196479738,0.0,8
2025-01-02 17:30:00,2025-01-02 19:30:00,US30,SHORT,false_breakout_b1,42286.21875,42276.21875,42146.0859375,42276.21875,sl_hit,10.0,0.0,1.5,0.0,13
2025-01-03 17:30:00,2025-01-06 14:30:00,US30,LONG,false_breakout_b1,42716.28125,42612.37109375,42872.146484375,42872.146484375,tp_hit,155.865234375,0.3648848397237295,1.5,1.5,11
2025-01-06 14:30:00,2025-01-06 18:30:00,US30,LONG,false_breakout_b1,42996.76171875,42858.87109375,43203.59765625,42858.87109375,sl_hit,-137.890625,-0.32070002364821987,1.5,-1.0,7
2025-01-06 16:30:00,2025-01-10 14:30:00,US30,SHORT,pin_bar,43021.3984375,43011.3984375,42145.83984375,42145.83984375,tp_hit,875.55859375,0.0,3.18810627826928,0.0,8
2025-01-07 19:30:00,2025-01-08 16:30:00,US30,SHORT,false_breakout_b1,42445.359375,42571.859375,42145.83984375,42571.859375,sl_hit,-126.5,-0.2980302248883951,2.367743330039526,-1.0,9
2025-01-10 14:30:00,2025-01-14 14:30:00,US30,SHORT,false_breakout_b1,42094.41015625,42379.640625,41666.564453125,42379.640625,sl_hit,-285.23046875,-0.6775970198685637,1.5,-1.0,14
2025-01-15 14:30:00,2025-01-28 14:30:00,US30,LONG,false_breakout_b1,43204.76171875,43214.76171875,44806.26171875,44806.26171875,tp_hit,1601.5,0.0,4.63007634277454,0.0,8
2025-01-15 15:30:00,2025-01-15 19:30:00,US30,SHORT,false_breakout_b1,43133.23828125,43296.03125,42145.83984375,43296.03125,sl_hit,-162.79296875,-0.3774188427228892,6.065362927414517,-1.0,10
2025-01-15 20:30:00,2025-01-16 15:30:00,US30,SHORT,false_breakout_b1,43213.921875,43203.921875,42145.83984375,43203.921875,sl_hit,10.0,0.0,13.008039961941009,0.0,10
2025-01-16 14:30:00,2025-01-17 14:30:00,US30,SHORT,false_breakout_b1,43122.62109375,43296.03125,42145.83984375,43296.03125,sl_hit,-173.41015625,-0.40213269010944536,5.632779942783772,-1.0,10
2025-01-21 15:30:00,2025-01-22 14:30:00,US30,LONG,false_breakout_b1,43910.98828125,43749.98046875,44152.5,44152.5,tp_hit,241.51171875,0.5500029222824975,1.5,1.5,6
2025-01-22 14:30:00,2025-01-28 14:30:00,US30,LONG,pin_bar,44160.78125,44170.78125,44806.26171875,44806.26171875,tp_hit,645.48046875,0.0,1.5712737127371275,0.0,6
2025-01-28 20:30:00,2025-01-29 19:30:00,US30,SHORT,pin_bar,44847.859375,44837.859375,44106.609375,44837.859375,sl_hit,10.0,0.0,3.151583597681487,0.0,7
2025-02-18 14:30:00,2025-02-25 15:30:00,US30,SHORT,engulfing,44462.3203125,44452.3203125,43294.51171875,43294.51171875,tp_hit,1167.80859375,0.0,4.521460980036298,0.0,4
2025-02-21 18:30:00,2025-02-21 19:30:00,US30,SHORT,false_breakout_b1,43369.19921875,43453.98046875,43242.02734375,43453.98046875,sl_hit,-84.78125,-0.19548723870222195,1.5,-1.0,5
2025-02-25 14:30:00,2025-02-25 15:30:00,US30,SHORT,false_breakout_b1,43313.3203125,43453.98046875,43102.330078125,43453.98046875,sl_hit,-140.66015625,-0.32475034293181676,1.5,-1.0,6
2025-02-27 19:30:00,2025-02-28 14:30:00,US30,SHORT,false_breakout_b1,43257.80078125,43453.98046875,42963.53125,43453.98046875,sl_hit,-196.1796875,-0.4535128553854584,1.5,-1.0,7
2025-02-28 15:30:00,2025-02-28 16:30:00,US30,SHORT,false_breakout_b1,43361.3984375,43453.98046875,43222.525390625,43453.98046875,sl_hit,-92.58203125,-0.21351255860312104,1.5,-1.0,7
2025-02-28 17:30:00,2025-02-28 19:30:00,US30,SHORT,false_breakout_b1,43221.98046875,43453.98046875,42873.98046875,43453.98046875,sl_hit,-232.0,-0.5367639277143691,1.5,-1.0,7
2025-03-03 19:30:00,2025-03-04 14:30:00,US30,SHORT,false_breakout_b1,42999.62890625,43296.03125,42555.025390625,42555.025390625,tp_hit,444.603515625,1.033970587500528,1.5,1.5,10
2025-03-04 14:30:00,2025-03-04 19:30:00,US30,SHORT,false_breakout_b1,42561.6484375,42985.08984375,41926.486328125,42985.08984375,sl_hit,-423.44140625,-0.9948895820419315,1.5,-1.0,6
2025-03-04 20:30:00,2025-03-05 18:30:00,US30,SHORT,false_breakout_b1,42515.859375,42985.08984375,41812.013671875,42985.08984375,sl_hit,-469.23046875,-1.103659847520135,1.5,-1.0,6
2025-03-06 16:30:00,2025-03-10 18:30:00,US30,SHORT,false_breakout_b1,42495.890625,42485.890625,41762.091796875,41762.091796875,tp_hit,733.798828125,0.0,1.5,0.0,7
2025-03-24 15:30:00,2025-03-28 14:30:00,US30,SHORT,engulfing,42502.33984375,42492.33984375,41778.21484375,41778.21484375,tp_hit,724.125,0.0,1.5,0.0,9
2025-04-01 16:30:00,2025-04-01 19:30:00,US30,SHORT,false_breakout_b1,41891.21875,41881.21875,41588.39453125,41881.21875,sl_hit,10.0,0.0,1.5,0.0,5
2025-04-02 17:30:00,2025-04-02 18:30:00,US30,SHORT,false_breakout_b1,41975.4296875,42093.1015625,41798.921875,42093.1015625,sl_hit,-117.671875,-0.2803351290887247,1.5,-1.0,5
2025-04-14 18:30:00,2025-04-14 19:30:00,US30,LONG,false_breakout_b1,40679.91015625,40581.76953125,42438.62890625,40581.76953125,sl_hit,-98.140625,-0.24125084009046618,17.920394841585736,-1.0,5
2025-05-01 13:30:00,2025-05-06 13:30:00,US30,LONG,pin_bar,40992.73828125,41002.73828125,41641.28125,41002.73828125,sl_hit,10.0,0.0,1.578083415709832,0.0,6
2025-05-01 19:30:00,2025-05-02 13:30:00,US30,SHORT,false_breakout_b1,40742.96875,40871.1796875,40550.65234375,40871.1796875,sl_hit,-128.2109375,-0.31468236467181837,1.5,-1.0,4
2025-05-06 17:30:00,2025-05-08 15:30:00,US30,LONG,pin_bar,40919.921875,40929.921875,41641.28125,41641.28125,tp_hit,721.359375,0.0,2.13323783889935,0.0,7
2025-05-08 14:30:00,2025-05-08 19:30:00,US30,LONG,false_breakout_b1,41489.5703125,41499.5703125,44543.3203125,41499.5703125,sl_hit,10.0,0.0,22.501870934315814,0.0,6
2025-05-08 15:30:00,2025-05-09 13:30:00,US30,LONG,false_breakout_b2,41671.2890625,41353.859375,44543.3203125,41353.859375,sl_hit,-317.4296875,-0.7617467437206185,9.047771406069257,-1.0,6
2025-05-08 16:30:00,2025-05-12 13:30:00,US30,SHORT,pin_bar,41689.55859375,41679.55859375,41084.244140625,41679.55859375,sl_hit,10.0,0.0,1.5,0.0,6
2025-05-12 13:30:00,2025-06-13 17:30:00,US30,LONG,false_breakout_b2,42180.9296875,42190.9296875,44543.3203125,42190.9296875,sl_hit,10.0,0.0,2.8563358994946393,0.0,6
2025-05-14 16:30:00,2025-05-14 18:30:00,US30,SHORT,false_breakout_b1,41990.19140625,42093.1015625,41835.826171875,42093.1015625,sl_hit,-102.91015625,-0.24508141735853678,1.5,-1.0,7
2025-05-21 16:30:00,2025-05-23 13:30:00,US30,SHORT,false_breakout_b1,41880.2109375,42093.1015625,41560.875,41560.875,tp_hit,319.3359375,0.7624983980538242,1.5,1.5,8
2025-05-23 17:30:00,2025-05-27 13:30:00,US30,SHORT,pin_bar,41721.1796875,42093.1015625,41163.296875,42093.1015625,sl_hit,-371.921875,-0.8914462097806664,1.5,-1.0,8
2025-05-29 13:30:00,2025-06-13 17:30:00,US30,LONG,pin_bar,42159.91015625,42169.91015625,44601.9609375,42169.91015625,sl_hit,10.0,0.0,5.286628782113079,0.0,5
2025-05-30 15:30:00,2025-05-30 17:30:00,US30,SHORT,false_breakout_b1,41996.171875,42093.1015625,41850.77734375,42093.1015625,sl_hit,-96.9296875,-0.23080600724396383,1.5,-1.0,10
2025-06-05 16:30:00,2025-06-06 13:30:00,US30,SHORT,engulfing,42507.359375,42497.359375,41920.94921875,42497.359375,sl_hit,10.0,0.0,2.6943965826692513,0.0,5
2025-06-06 14:30:00,2025-06-10 16:30:00,US30,SHORT,false_breakout_b1,42680.96875,42901.828125,41920.94921875,42901.828125,sl_hit,-220.859375,-0.5174657030248405,3.441192076406084,-1.0,6
2025-06-11 17:30:00,2025-06-12 14:30:00,US30,SHORT,false_breakout_b1,42824.5390625,42814.5390625,41920.94921875,42814.5390625,sl_hit,10.0,0.0,5.333740690354862,0.0,4
2025-06-13 15:30:00,2025-06-16 13:30:00,US30,SHORT,pin_bar,42502.30078125,42492.30078125,41920.94921875,42492.30078125,sl_hit,10.0,0.0,2.6104786795530686,0.0,7
2025-06-16 14:30:00,2025-06-17 17:30:00,US30,SHORT,false_breakout_b1,42585.9609375,42575.9609375,42219.94140625,42219.94140625,tp_hit,366.01953125,0.0,2.6324942406023486,0.0,7
2025-06-25 17:30:00,2025-06-25 18:30:00,US30,SHORT,false_breakout_b1,42900.7890625,42993.94921875,42219.94140625,42993.94921875,sl_hit,-93.16015625,-0.21715254727431624,7.30835674451759,-1.0,6
2025-07-18 14:30:00,2025-07-21 19:30:00,US30,LONG,pin_bar,44326.2109375,44336.2109375,44695.046875,44336.2109375,sl_hit,10.0,0.0,1.5,0.0,5
2025-07-22 18:30:00,2025-07-30 18:30:00,US30,LONG,engulfing,44489.58984375,44499.58984375,45103.494140625,44499.58984375,sl_hit,10.0,0.0,1.5,0.0,6
2025-08-04 19:30:00,2025-08-05 13:30:00,US30,LONG,false_breakout_b1,44177.359375,44080.3203125,44322.91796875,44080.3203125,sl_hit,-97.0390625,-0.21965790593385823,1.5,-1.0,8
2025-08-05 13:30:00,2025-08-13 13:30:00,US30,SHORT,engulfing,44063.05859375,44584.26953125,42219.94140625,44584.26953125,sl_hit,-521.2109375,-1.1828750752539219,3.536221239601289,-1.0,6
2025-08-05 16:30:00,2025-08-06 13:30:00,US30,LONG,false_breakout_b1,44229.9296875,44080.3203125,44454.34375,44080.3203125,sl_hit,-149.609375,-0.33825370299487884,1.5,-1.0,8
2025-08-06 14:30:00,2025-08-07 13:30:00,US30,LONG,false_breakout_b1,44242.01953125,44080.3203125,44484.568359375,44080.3203125,sl_hit,-161.69921875,-0.365487878860921,1.5,-1.0,8
2025-08-08 13:30:00,2025-08-08 14:30:00,US30,LONG,false_breakout_b1,44200.75,44080.3203125,44381.39453125,44080.3203125,sl_hit,-120.4296875,-0.27246073313235636,1.5,-1.0,9
2025-08-08 15:30:00,2025-08-11 13:30:00,US30,LONG,false_breakout_b1,44184.44921875,44080.3203125,44340.642578125,44080.3203125,sl_hit,-104.12890625,-0.23566867549819343,1.5,-1.0,9
2025-08-12 13:30:00,2025-08-13 13:30:00,US30,LONG,false_breakout_b1,44403.1015625,44080.3203125,44887.2734375,44887.2734375,tp_hit,484.171875,1.0904010259699977,1.5,1.5,10
2025-08-20 14:30:00,2025-08-22 13:30:00,US30,LONG,engulfing,44958.30078125,44570.58984375,45539.8671875,45539.8671875,tp_hit,581.56640625,1.2935684759966375,1.5,1.5,5
2025-08-21 15:30:00,2025-08-22 13:30:00,US30,SHORT,false_breakout_b1,44739.23828125,44855.46875,44434.6015625,44855.46875,sl_hit,-116.23046875,-0.2597953680376173,2.6209712653335573,-1.0,6
2025-10-08 17:30:00,2025-10-15 13:30:00,US30,SHORT,false_breakout_b1,46679.640625,46669.640625,44848.66015625,46669.640625,sl_hit,10.0,0.0,15.973112966433805,0.0,6
2025-10-09 14:30:00,2025-10-14 16:30:00,US30,SHORT,pin_bar,46415.1015625,46405.1015625,44848.66015625,46405.1015625,sl_hit,10.0,0.0,4.131259851442818,0.0,6
2025-10-17 15:30:00,2025-10-17 16:30:00,US30,LONG,false_breakout_b1,46170.5390625,46023.390625,46391.26171875,46023.390625,sl_hit,-147.1484375,-0.31870634497207956,1.5,-1.0,6
2025-10-17 17:30:00,2025-10-20 14:30:00,US30,LONG,false_breakout_b1,46250.44140625,46260.44140625,46591.017578125,46591.017578125,tp_hit,340.576171875,0.0,1.5,0.0,6
2025-10-22 16:30:00,2025-10-23 18:30:00,US30,SHORT,false_breakout_b1,46581.94921875,46794.26953125,44848.66015625,46794.26953125,sl_hit,-212.3203125,-0.4557995448042298,8.163557419877103,-1.0,10
2025-11-04 17:30:00,2025-11-04 20:30:00,US30,SHORT,false_breakout_b1,47040.05078125,47129.640625,46402.609375,47129.640625,sl_hit,-89.58984375,-0.19045439420679833,7.115107913669065,-1.0,6
2025-11-06 15:30:00,2025-11-07 19:30:00,US30,SHORT,false_breakout_b1,46899.76953125,46889.76953125,46402.609375,46889.76953125,sl_hit,10.0,0.0,2.1627780515574284,0.0,7
2025-11-07 15:30:00,2025-11-07 19:30:00,US30,SHORT,false_breakout_b1,46594.640625,46794.26953125,44434.6015625,46794.26953125,sl_hit,-199.62890625,-0.4284374845953649,10.820271989042167,-1.0,11
2025-11-10 15:30:00,2025-11-10 17:30:00,US30,SHORT,false_breakout_b1,46957.6484375,47129.640625,46402.609375,47129.640625,sl_hit,-171.9921875,-0.36627087007757486,3.2271178741766975,-1.0,8
2025-11-17 17:30:00,2025-11-18 14:30:00,US30,SHORT,false_breakout_b1,46920.2109375,46910.2109375,46402.609375,46402.609375,tp_hit,517.6015625,0.0,2.471481329503488,0.0,9
2025-11-17 18:30:00,2025-11-20 14:30:00,US30,SHORT,false_breakout_b1,46707.91015625,46697.91015625,44848.66015625,46697.91015625,sl_hit,10.0,0.0,21.52922019178578,0.0,12
2025-11-17 19:30:00,2025-11-20 14:30:00,US30,SHORT,false_breakout_b1,46537.73828125,46527.73828125,44848.66015625,46527.73828125,sl_hit,10.0,0.0,6.584297722012425,0.0,12
2025-11-18 15:30:00,2025-11-18 16:30:00,US30,LONG,false_breakout_b1,46195.48828125,46023.390625,46726.28125,46023.390625,sl_hit,-172.09765625,-0.37254213052630863,3.0842544885035297,-1.0,7
2025-11-18 17:30:00,2025-11-19 15:30:00,US30,LONG,false_breakout_b1,46269.51953125,46023.390625,46726.28125,46023.390625,sl_hit,-246.12890625,-0.5319461034899376,1.8557825072608676,-1.0,7
2025-11-19 19:30:00,2025-11-20 14:30:00,US30,LONG,false_breakout_b1,46151.76953125,46023.390625,46726.28125,46726.28125,tp_hit,574.51171875,1.2448313999336258,4.475125513464172,4.475125513464172,10
2025-11-20 14:30:00,2025-11-20 16:30:00,US30,LONG,false_breakout_b2,46834.37890625,46381.51953125,47513.66796875,46381.51953125,sl_hit,-452.859375,-0.9669379322964959,1.5,-1.0,6
2025-11-20 15:30:00,2025-11-21 16:30:00,US30,SHORT,false_breakout_b1,46445.28125,46435.28125,44848.66015625,46435.28125,sl_hit,10.0,0.0,4.574999160519806,0.0,13
2025-11-21 18:30:00,2025-11-21 19:30:00,US30,LONG,false_breakout_b1,46536.58984375,46381.51953125,46769.1953125,46381.51953125,sl_hit,-155.0703125,-0.3332223375641831,1.5,-1.0,6
2025-11-24 15:30:00,2025-11-25 14:30:00,US30,LONG,false_breakout_b1,46526.26171875,46381.51953125,46743.375,46381.51953125,sl_hit,-144.7421875,-0.3110978233647109,1.5,-1.0,7
