time,open,high,low,close,volume
2024-03-27 13:30:00,39461.98046875,39609.94921875,39461.98046875,39510.5703125,0
2024-03-27 14:30:00,39510.921875,39554.05859375,39494.78125,39512.51953125,32917740
2024-03-27 15:30:00,39512.1015625,39534.98046875,39462.0390625,39498.80859375,25924994
2024-03-27 16:30:00,39499.05078125,39575.48828125,39499.05078125,39565.9296875,24994201
2024-03-27 17:30:00,39564.94140625,39591.76953125,39531.8203125,39589.359375,25381313
2024-03-27 18:30:00,39589.578125,39636.16015625,39554.8984375,39622.30859375,30508444
2024-03-27 19:30:00,39623.44140625,39769.41015625,39618.96875,39765.7109375,55854244
2024-03-28 13:30:00,39763.73828125,39848.05078125,39738.2890625,39738.2890625,0
2024-03-28 14:30:00,39738.44921875,39768.1015625,39717.25,39765.05859375,35105728
2024-03-28 15:30:00,39765.109375,39793.41015625,39760.4296875,39787.8203125,28959890
2024-03-28 16:30:00,39787.9609375,39788.05078125,39750.8515625,39764.12890625,24726863
2024-03-28 17:30:00,39764.23828125,39805.05859375,39744.01171875,39796.19140625,24572827
2024-03-28 18:30:00,39796.33984375,39867.44140625,39754.98828125,39855.51953125,27797271
2024-03-28 19:30:00,39855.51171875,39868.58984375,39786.19921875,39786.19921875,51521006
2024-04-01 13:30:00,39807.9296875,39815.0,39574.76953125,39584.96875,0
2024-04-01 14:30:00,39584.66015625,39597.01171875,39541.73828125,39565.12890625,30897146
2024-04-01 15:30:00,39565.1796875,39568.41015625,39492.69140625,39551.87890625,22682899
2024-04-01 16:30:00,39551.96875,39560.921875,39491.21875,39520.73828125,18528952
2024-04-01 17:30:00,39521.078125,39555.328125,39503.80078125,39534.6796875,19436106
2024-04-01 18:30:00,39534.48828125,39557.05078125,39517.1484375,39525.578125,24258022
2024-04-01 19:30:00,39525.421875,39588.51953125,39514.98046875,39553.5703125,42294075
2024-04-02 13:30:00,39256.26953125,39256.26953125,39055.23828125,39153.2109375,63369541
2024-04-02 14:30:00,39151.55859375,39192.8203125,39117.75,39148.37109375,33428862
