time,open,high,low,close,volume
2024-03-27 12:00:00,39461.98046875,39609.94921875,39461.98046875,39498.80859375,58842734
2024-03-27 16:00:00,39499.05078125,39769.41015625,39499.05078125,39765.7109375,136738202
2024-03-28 12:00:00,39763.73828125,39848.05078125,39717.25,39787.8203125,64065618
2024-03-28 16:00:00,39787.9609375,39868.58984375,39744.01171875,39786.19921875,128617967
2024-04-01 12:00:00,39807.9296875,39815.0,39492.69140625,39551.87890625,53580045
2024-04-01 16:00:00,39551.96875,39588.51953125,39491.21875,39553.5703125,104517155
2024-04-02 12:00:00,39256.26953125,39256.26953125,39055.23828125,39105.08984375,124812207
2024-04-02 16:00:00,39104.37890625,39216.0,39051.69921875,39180.12890625,123128681
2024-04-03 12:00:00,39139.58984375,39305.76171875,39127.859375,39243.1015625,72083198
2024-04-03 16:00:00,39243.2890625,39266.19921875,39017.12890625,39135.8515625,156393867
2024-04-04 12:00:00,39343.6015625,39421.3515625,39246.5,39317.23046875,60699210
2024-04-04 16:00:00,39317.578125,39321.01953125,38559.421875,38590.3203125,161700850
2024-04-05 12:00:00,38664.98046875,39013.76171875,38602.1796875,38991.53125,70556684
2024-04-05 16:00:00,38991.37109375,39040.171875,38837.5703125,38903.16015625,120242379
2024-04-08 12:00:00,38916.421875,39013.19921875,38857.69921875,38906.37890625,64495834
2024-04-08 16:00:00,38906.05078125,38974.7890625,38878.6796875,38907.078125,109563355
2024-04-09 12:00:00,38983.66015625,38992.890625,38572.08984375,38769.9296875,88757024
2024-04-09 16:00:00,38769.109375,38893.26171875,38671.0,38884.12890625,129787590
2024-04-10 12:00:00,38662.28125,38662.28125,38352.5,38393.37890625,63482828
2024-04-10 16:00:00,38393.05859375,38508.25,38304.66015625,38449.05859375,129200378
2024-04-11 12:00:00,38523.26171875,38567.5703125,38197.28125,38322.71875,62545070
2024-04-11 16:00:00,38322.8515625,38598.98046875,38318.3984375,38451.98046875,163583717
2024-04-12 12:00:00,38319.140625,38319.140625,38047.6796875,38059.23828125,85149836
2024-04-12 16:00:00,38059.33984375,38070.26171875,37877.30078125,37985.05078125,171933753
2024-04-15 12:00:00,38075.37890625,38386.80859375,38030.83984375,38053.109375,71311141
2024-04-15 16:00:00,38052.48828125,38052.48828125,37657.7890625,37730.21875,156136902
2024-04-16 12:00:00,37992.21875,37992.21875,37749.78125,37886.3515625,79419573
2024-04-16 16:00:00,37886.1484375,37985.41015625,37713.69921875,37793.6484375,129678928
2024-04-17 12:00:00,37949.671875,38036.69921875,37636.48828125,37686.921875,72533863
2024-04-17 16:00:00,37686.30078125,37956.4609375,37611.55859375,37739.78125,130969368
2024-04-18 12:00:00,37847.2109375,38083.76171875,37835.25,37938.1015625,56147781
2024-04-18 16:00:00,37938.19140625,37940.03125,37681.51953125,37769.94921875,130026824
2024-04-19 12:00:00,37801.98046875,37999.671875,37781.609375,37849.1796875,80057461
2024-04-19 16:00:00,37849.21875,38102.5703125,37832.08984375,37984.51953125,168571328
2024-04-22 12:00:00,38116.890625,38191.3203125,37985.0703125,38152.1484375,68643835
2024-04-22 16:00:00,38152.53125,38447.16015625,38125.2890625,38247.5390625,138988847
2024-04-23 12:00:00,38356.0703125,38509.12109375,38297.71875,38487.94140625,68314861
2024-04-23 16:00:00,38488.328125,38561.5,38454.96875,38497.80859375,122978324
2024-04-24 12:00:00,38552.7890625,38552.7890625,38310.55078125,38384.9609375,67437921
2024-04-24 16:00:00,38384.828125,38546.75,38319.609375,38462.328125,139358723
2024-04-25 12:00:00,38052.08984375,38052.08984375,37754.37890625,37984.0390625,81323545
2024-04-25 16:00:00,37984.25,38157.21875,37967.83984375,38091.87109375,152046815
2024-04-26 12:00:00,38114.69921875,38302.76953125,38065.05078125,38254.6796875,87564788
2024-04-26 16:00:00,38254.2109375,38337.640625,38231.05859375,38232.8203125,144028728
2024-04-29 12:00:00,38282.16015625,38394.30078125,38282.16015625,38337.76953125,69206620
2024-04-29 16:00:00,38337.76171875,38406.19921875,38215.46875,38391.51171875,132590140
2024-04-30 12:00:00,38337.3984375,38337.3984375,38038.5390625,38062.80859375,74836889
2024-04-30 16:00:00,38064.33984375,38076.44140625,37810.12109375,37823.5703125,173371230
2024-05-01 12:00:00,37845.55859375,37962.6484375,37780.5390625,37940.26953125,76532716
2024-05-01 16:00:00,37940.37109375,38349.19921875,37885.921875,37885.921875,192335012
2024-05-02 12:00:00,38075.6484375,38148.609375,37895.66015625,38044.62890625,67501075
2024-05-02 16:00:00,38046.98046875,38295.2890625,37991.26171875,38234.37890625,148562245
2024-05-03 12:00:00,38709.359375,38808.51953125,38518.28125,38663.30859375,79870908
2024-05-03 16:00:00,38664.171875,38732.16015625,38637.91015625,38677.3203125,150996142
2024-05-06 12:00:00,38762.4296875,38886.46875,38689.37890625,38720.23046875,64338821
2024-05-06 16:00:00,38720.37890625,38864.140625,38718.98046875,38853.05859375,133097561
2024-05-07 12:00:00,38858.94140625,38977.609375,38858.94140625,38909.390625,80272767
2024-05-07 16:00:00,38909.7109375,38946.890625,38840.3984375,38878.2890625,129810544
2024-05-08 12:00:00,38818.8984375,38983.171875,38814.98828125,38956.73828125,58180605
2024-05-08 16:00:00,38956.8984375,39094.73828125,38928.19140625,39056.7109375,112555426
2024-05-09 12:00:00,39064.26953125,39274.5,38988.8515625,39216.19921875,59309193
2024-05-09 16:00:00,39215.9296875,39413.66015625,39212.19140625,39394.44921875,126824157
2024-05-10 12:00:00,39466.51953125,39579.87890625,39406.26171875,39472.8515625,61635139
2024-05-10 16:00:00,39472.921875,39545.48828125,39447.828125,39510.05078125,110533505
2024-05-13 12:00:00,39591.28125,39647.390625,39491.01171875,39502.78125,71188067
2024-05-13 16:00:00,39503.30859375,39504.73828125,39403.05078125,39435.58984375,125553811
2024-05-14 12:00:00,39466.76171875,39546.421875,39411.87109375,39433.80078125,63825080
2024-05-14 16:00:00,39433.328125,39616.41015625,39371.921875,39551.46875,121132187
2024-05-15 12:00:00,39615.1015625,39842.5,39615.1015625,39795.51171875,91148818
2024-05-15 16:00:00,39796.5703125,39935.0390625,39788.1796875,39915.890625,157989856
2024-05-16 12:00:00,39912.33984375,40051.05078125,39879.83984375,39980.828125,80469290
2024-05-16 16:00:00,39980.19140625,40003.37890625,39864.6796875,39879.16015625,153210352
2024-05-17 12:00:00,39911.71875,39951.30078125,39861.01171875,39895.390625,55018722
2024-05-17 16:00:00,39895.390625,40007.73046875,39858.859375,40007.2109375,118443167
2024-05-20 12:00:00,39989.76171875,40077.3984375,39911.05078125,39996.73828125,55469449
2024-05-20 16:00:00,39996.828125,39998.16015625,39787.08984375,39816.359375,107407001
2024-05-21 12:00:00,39804.3984375,39890.66015625,39778.73046875,39822.109375,66015104
2024-05-21 16:00:00,39822.37109375,39905.80078125,39789.98828125,39879.921875,118337842
2024-05-22 12:00:00,39863.328125,39890.91015625,39766.828125,39830.3984375,48049077
2024-05-22 16:00:00,39830.69140625,39854.30078125,39559.08984375,39669.58984375,110212303
2024-05-23 12:00:00,39694.94921875,39694.94921875,39362.23046875,39420.12890625,128404628
2024-05-23 16:00:00,39419.73046875,39430.0390625,39025.51171875,39066.8984375,133704342
2024-05-24 12:00:00,39089.23046875,39220.30859375,39042.62109375,39174.73828125,51797166
2024-05-24 16:00:00,39174.62890625,39175.4609375,39020.2890625,39069.03125,91250846
2024-05-28 12:00:00,39028.98828125,39028.98828125,38891.2109375,38902.75,57951382
2024-05-28 16:00:00,38902.94921875,38924.01171875,38706.140625,38853.4609375,117746013
2024-05-29 12:00:00,38716.28125,38716.28125,38413.671875,38520.91015625,55220005
2024-05-29 16:00:00,38520.421875,38529.26171875,38427.73828125,38446.87890625,111601090
2024-05-30 12:00:00,38368.3515625,38368.3515625,38000.9609375,38101.671875,70919416
2024-05-30 16:00:00,38101.75,38199.46875,38016.8515625,38108.4296875,148515383
2024-05-31 12:00:00,38140.26171875,38281.921875,38092.26953125,38186.01171875,75605794
2024-05-31 16:00:00,38185.5703125,38719.4296875,38177.73046875,38706.98046875,187509993
2024-06-03 12:00:00,38709.98828125,38735.609375,38288.33984375,38297.37109375,62861875
2024-06-03 16:00:00,38296.01171875,38575.98828125,38247.21875,38571.390625,117484520
2024-06-04 12:00:00,38518.859375,38680.0,38397.8203125,38545.5703125,57504388
2024-06-04 16:00:00,38545.12109375,38786.62109375,38520.921875,38705.078125,121792636
2024-06-05 12:00:00,38774.8203125,38807.3203125,38548.76953125,38733.55859375,66746933
2024-06-05 16:00:00,38733.671875,38844.3203125,38692.58984375,38805.55859375,122693276
2024-06-06 12:00:00,38825.3984375,39004.16015625,38740.33984375,38823.1796875,54424119
2024-06-06 16:00:00,38823.4609375,38904.19140625,38735.98828125,38884.76953125,107820464
2024-06-07 12:00:00,38861.23828125,39105.23046875,38751.8515625,38953.69140625,58693267
2024-06-07 16:00:00,38953.8203125,39011.98828125,38785.69921875,38797.73828125,108869660
2024-06-10 12:00:00,38784.8984375,38849.83984375,38665.44921875,38765.58984375,57502746
2024-06-10 16:00:00,38765.4296875,38877.859375,38729.08984375,38876.73828125,154082824
2024-06-11 12:00:00,38795.7109375,38795.7109375,38446.23828125,38568.328125,96839750
2024-06-11 16:00:00,38568.5703125,38760.7890625,38557.75,38750.9609375,137321387
2024-06-12 12:00:00,38950.6484375,39120.26171875,38815.21875,38815.359375,99220753
2024-06-12 16:00:00,38810.83984375,38858.87890625,38621.44921875,38706.8203125,200014949
2024-06-13 12:00:00,38677.12109375,38677.12109375,38407.69921875,38419.890625,69353846
2024-06-13 16:00:00,38419.58984375,38712.2109375,38414.5,38641.21875,123203786
2024-06-14 12:00:00,38528.390625,38557.6796875,38305.8515625,38516.421875,60073711
2024-06-14 16:00:00,38516.46875,38595.23828125,38465.71875,38590.9296875,98854033
2024-06-17 12:00:00,38565.1796875,38697.71875,38431.94921875,38695.9609375,65472476
2024-06-17 16:00:00,38695.87109375,38839.87890625,38661.66015625,38782.62109375,141242186
2024-06-18 12:00:00,38779.12109375,38936.9296875,38727.671875,38779.05859375,65311982
2024-06-18 16:00:00,38779.33984375,38846.12109375,38746.98828125,38837.94921875,114444446
2024-06-20 12:00:00,38804.73046875,39011.6796875,38778.4609375,38941.03125,80881793
2024-06-20 16:00:00,38940.1796875,39232.5,38908.08984375,39135.69140625,149526952
2024-06-21 12:00:00,39208.51171875,39257.1796875,39061.671875,39124.30859375,68965771
2024-06-21 16:00:00,39124.05078125,39195.19921875,39110.8984375,39155.1015625,166694057
