trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,ob_zone_high,ob_zone_low,ob_confirmed_at
14,2025-03-06 18:00:00,2025-03-10 22:00:00,short,42841.4,43182.4,41647.9,41647.9,tp,1191.5,1829.05,3.494,106521.46,new_york,43132.4,42841.4,2025-03-06 16:00:00
15,2025-04-03 18:00:00,2025-04-03 22:00:00,long,40879.3,40603.8,41843.55,40603.8,sl,-277.5,-536.47,-1.007,105984.99,new_york,40879.3,40653.8,2025-03-14 16:00:00
16,2025-04-15 16:00:00,2025-04-16 08:00:00,long,40663.6,40094.9,42654.04999999999,40094.9,sl,-570.7,-531.79,-1.004,105453.2,new_york,40663.6,40144.9,2025-04-15 12:00:00
17,2025-05-15 11:00:00,2025-05-16 22:00:00,long,41789.5,41543.9,42649.09999999999,42649.09999999999,tp,857.6,1841.14,3.492,107294.34,london,41789.5,41593.9,2025-05-12 20:00:00
18,2025-06-06 18:00:00,2025-06-09 20:00:00,short,42712.3,42854.6,42214.250000000015,42854.6,sl,-144.3,-544.01,-1.014,106750.33,new_york,42804.6,42712.3,2025-05-21 08:00:00
19,2025-06-13 17:00:00,2025-06-13 21:00:00,long,42382.9,42144.2,43218.35000000002,42144.2,sl,-240.7,-538.22,-1.008,106212.1,new_york,42382.9,42194.2,2025-06-06 16:00:00
20,2025-06-18 18:00:00,2025-06-24 01:00:00,short,42439.6,42762.3,41310.14999999998,42762.3,sl,-324.7,-534.35,-1.006,105677.75,new_york,42712.3,42439.6,2025-06-17 12:00:00
21,2025-07-15 11:00:00,2025-07-16 18:00:00,short,44430.6,44601.6,43832.1,43832.1,tp,596.5,1843.18,3.488,107520.93,london,44551.6,44430.6,2025-07-14 00:00:00
22,2025-07-17 19:00:00,2025-07-17 22:00:00,short,44398.0,44553.5,43853.75,44553.5,sl,-157.5,-544.52,-1.013,106976.41,new_york,44503.5,44398.0,2025-07-16 08:00:00
23,2025-08-05 17:00:00,2025-08-06 08:00:00,short,44116.3,44308.3,43444.3,44308.3,sl,-194.0,-540.45,-1.01,106435.96,new_york,44258.3,44116.3,2025-08-05 16:00:00
24,2025-08-11 18:00:00,2025-08-11 21:00:00,long,44044.0,43924.5,44462.25,43924.5,sl,-121.5,-541.09,-1.017,105894.87,new_york,44044.0,43974.5,2025-08-11 04:00:00
25,2025-08-13 17:00:00,2025-08-13 22:00:00,short,44841.3,44954.3,44445.8,44954.3,sl,-115.0,-538.85,-1.018,105356.03,new_york,44904.3,44841.3,2025-07-30 00:00:00
26,2025-10-09 09:00:00,2025-10-09 16:00:00,long,46631.0,46517.0,47030.0,46517.0,sl,-116.0,-536.02,-1.018,104820.01,london,46631.0,46567.0,2025-10-08 20:00:00
27,2025-10-16 01:00:00,2025-10-16 19:00:00,long,46371.2,46130.2,47214.7,46130.2,sl,-243.0,-528.45,-1.008,104291.56,new_york,46371.2,46180.2,2025-10-15 16:00:00
28,2025-12-10 09:00:00,2025-12-10 12:00:00,long,47578.8,47478.3,47930.55,47478.3,sl,-102.5,-531.84,-1.02,103759.72,london,47578.8,47528.3,2025-12-04 08:00:00
29,2025-12-10 19:00:00,2025-12-10 21:00:00,short,47741.6,47850.6,47360.1,47850.6,sl,-111.0,-528.32,-1.018,103231.4,new_york,47800.6,47741.6,2025-12-10 04:00:00
31,2025-12-18 17:00:00,2025-12-18 18:00:00,short,48199.4,48314.9,47795.15,48314.9,sl,-117.5,-525.09,-1.017,102706.31,new_york,48264.9,48199.4,2025-12-18 08:00:00
32,2025-12-30 17:00:00,2026-01-05 16:00:00,short,48423.4,48612.5,47761.55,48612.5,sl,-191.1,-518.96,-1.011,102187.35,new_york,48562.5,48423.4,2025-12-30 16:00:00
30,2025-12-16 20:00:00,2026-01-05 17:00:00,long,48045.5,47764.5,49029.0,49029.0,tp,981.5,1802.88,3.493,103990.22,new_york,48045.5,47814.5,2025-12-12 00:00:00
33,2026-01-09 19:00:00,2026-01-12 11:00:00,short,49492.6,49598.6,49121.6,49121.6,tp,369.0,1810.02,3.481,105800.24,new_york,49548.6,49492.6,2026-01-08 08:00:00
34,2026-01-16 09:00:00,2026-01-20 08:00:00,short,49535.0,49737.5,48826.25,48826.25,tp,706.75,1846.28,3.49,107646.52,london,49687.5,49535.0,2026-01-14 08:00:00
35,2026-01-19 10:00:00,2026-01-20 08:00:00,long,49028.9,48796.6,49841.95000000001,48796.6,sl,-234.3,-533.56,-1.009,107112.96,london,49028.9,48846.6,2026-01-15 12:00:00
36,2026-01-21 18:00:00,2026-01-21 21:00:00,short,48883.1,49079.1,48197.1,49079.1,sl,-198.0,-541.03,-1.01,106571.93,new_york,49029.1,48883.1,2026-01-20 12:00:00
37,2026-01-26 15:00:00,2026-01-27 17:00:00,long,49146.6,48905.4,49990.79999999999,48905.4,sl,-243.2,-537.28,-1.008,106034.66,new_york,49146.6,48955.4,2026-01-26 12:00:00
38,2026-01-28 16:00:00,2026-01-29 02:00:00,long,49080.4,48837.1,49931.95000000001,48837.1,sl,-245.3,-534.53,-1.008,105500.12,new_york,49080.4,48887.1,2026-01-28 12:00:00
39,2026-02-10 09:00:00,2026-02-11 17:00:00,long,50145.4,49964.4,50778.9,49964.4,sl,-183.0,-533.33,-1.011,104966.8,london,50145.4,50014.4,2026-02-10 08:00:00
40,2026-02-17 19:00:00,2026-02-18 11:00:00,short,49549.8,49800.0,48674.10000000001,49800.0,sl,-252.2,-529.03,-1.008,104437.77,new_york,49750.0,49549.8,2026-02-17 08:00:00
42,2026-02-25 15:00:00,2026-02-26 14:00:00,short,49329.8,49556.3,48537.05,49556.3,sl,-228.5,-526.8,-1.009,103910.97,new_york,49506.3,49329.8,2026-02-24 04:00:00
41,2026-02-24 16:00:00,2026-02-27 16:00:00,long,49137.7,48699.7,50670.7,48699.7,sl,-440.0,-524.57,-1.005,103386.39,new_york,49137.7,48749.7,2026-02-06 16:00:00
43,2026-02-27 20:00:00,2026-02-27 21:00:00,long,48863.7,48765.7,49206.7,48765.7,sl,-100.0,-527.48,-1.02,102858.91,new_york,48863.7,48815.7,2026-02-24 20:00:00
44,2026-03-13 11:00:00,2026-03-18 22:00:00,long,46598.0,46252.0,47809.0,46252.0,sl,-348.0,-517.27,-1.006,102341.64,london,46598.0,46302.0,2026-03-10 00:00:00
45,2026-03-20 17:00:00,2026-03-23 14:00:00,short,45823.1,46295.6,44169.35,46295.6,sl,-474.5,-513.87,-1.004,101827.77,new_york,46245.6,45823.1,2026-03-20 16:00:00
46,2026-03-26 17:00:00,2026-03-27 14:00:00,short,46508.0,46722.5,45757.25,45757.25,tp,748.75,1777.24,3.491,103605.01,new_york,46672.5,46508.0,2026-03-26 08:00:00
