trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,ob_zone_high,ob_zone_low,ob_confirmed_at
58,2025-03-05 17:10:00,2025-03-05 20:55:00,short,42737.5,42898.0,42175.75,42898.0,sl,-162.5,-507.99,-1.012,99839.59,new_york,42863.0,42737.5,2025-03-05 16:00:00
57,2025-03-05 15:00:00,2025-03-06 20:40:00,long,42603.4,42366.9,43431.15,42366.9,sl,-238.5,-505.98,-1.008,99333.61,new_york,42603.4,42401.9,2025-03-04 22:00:00
60,2025-03-07 16:00:00,2025-03-07 17:40:00,long,42482.9,42345.9,42962.4,42345.9,sl,-139.0,-503.92,-1.015,98829.69,new_york,42482.9,42380.9,2025-03-07 03:00:00
59,2025-03-06 09:50:00,2025-03-10 20:35:00,short,42893.4,43140.9,42027.15,42027.15,tp,864.25,1743.16,3.492,100572.85,london,43105.9,42893.4,2025-03-06 03:00:00
61,2025-03-12 15:30:00,2025-03-12 16:40:00,long,41724.9,41373.9,42953.4,41373.9,sl,-353.0,-505.73,-1.006,100067.12,london,41724.9,41408.9,2025-03-12 04:00:00
62,2025-03-13 13:50:00,2025-03-13 16:50:00,short,41370.4,41430.9,41158.65,41158.65,tp,209.75,1734.63,3.467,101801.76,new_york,41395.9,41370.4,2025-03-13 09:00:00
63,2025-03-13 17:10:00,2025-03-14 18:30:00,short,41223.9,41399.9,40607.9,41399.9,sl,-178.0,-514.79,-1.011,101286.96,new_york,41364.9,41223.9,2025-03-13 17:00:00
64,2025-03-14 10:35:00,2025-03-17 16:45:00,long,40942.3,40714.8,41738.55,41738.55,tp,794.25,1777.06,3.491,103064.02,london,40942.3,40749.8,2025-03-14 04:00:00
66,2025-03-18 14:40:00,2025-03-18 16:35:00,long,41740.1,41683.1,41939.6,41683.1,sl,-59.0,-533.4,-1.035,102530.62,new_york,41740.1,41718.1,2025-03-18 12:00:00
65,2025-03-18 11:35:00,2025-03-18 18:00:00,short,41839.93,41924.2,41544.985000000015,41544.985000000015,tp,292.94,1791.39,3.476,104322.01,london,41889.2,41839.93,2025-03-18 06:00:00
67,2025-03-18 16:40:00,2025-03-18 18:00:00,long,41660.6,41521.5,42147.45,41521.5,sl,-141.1,-520.02,-1.014,103801.99,new_york,41660.6,41556.5,2025-03-17 22:00:00
68,2025-03-19 09:00:00,2025-03-19 16:30:00,short,41607.7,41726.9,41190.499999999985,41726.9,sl,-121.2,-527.72,-1.017,103274.27,london,41691.9,41607.7,2025-03-19 08:00:00
69,2025-03-19 16:50:00,2025-03-19 17:35:00,short,41765.7,41845.1,41487.79999999999,41845.1,sl,-81.4,-529.38,-1.025,102744.89,new_york,41810.1,41765.7,2025-03-18 19:00:00
70,2025-03-21 10:10:00,2025-03-24 09:55:00,short,41921.0,42278.0,40671.5,42278.0,sl,-359.0,-516.6,-1.006,102228.29,london,42243.0,41921.0,2025-03-20 22:00:00
71,2025-03-25 13:20:00,2025-03-26 20:25:00,long,42545.8,42410.9,43017.95000000001,42410.9,sl,-136.9,-518.72,-1.015,101709.57,london,42545.8,42445.9,2025-03-25 01:00:00
72,2025-03-27 11:15:00,2025-03-27 16:30:00,long,42435.1,42353.6,42720.35,42353.6,sl,-83.5,-521.03,-1.025,101188.54,london,42435.1,42388.6,2025-03-27 05:00:00
73,2025-03-27 18:50:00,2025-03-27 19:55:00,long,42319.5,42236.8,42608.94999999999,42236.8,sl,-84.7,-518.18,-1.024,100670.36,new_york,42319.5,42271.8,2025-03-24 17:00:00
74,2025-03-28 11:00:00,2025-03-28 16:40:00,long,42146.53,42075.9,42393.734999999986,42075.9,sl,-72.63,-517.61,-1.028,100152.76,london,42146.53,42110.9,2025-03-24 06:00:00
76,2025-04-02 09:30:00,2025-04-02 15:05:00,short,41929.1,41993.6,41703.35,41703.35,tp,223.75,1737.15,3.469,101889.9,london,41958.6,41929.1,2025-04-02 09:00:00
75,2025-04-01 13:25:00,2025-04-02 18:25:00,short,41831.3,42174.2,40631.15000000002,42174.2,sl,-344.9,-503.68,-1.006,101386.22,london,42139.2,41831.3,2025-04-01 04:00:00
77,2025-04-02 19:55:00,2025-04-02 20:05:00,short,42263.3,42312.8,42090.05,42312.8,sl,-51.5,-527.41,-1.04,100858.8,new_york,42277.8,42263.3,2025-03-28 19:00:00
78,2025-04-10 10:40:00,2025-04-10 16:35:00,long,40163.9,39804.8,41420.75,39804.8,sl,-361.1,-507.1,-1.006,100351.7,london,40163.9,39839.8,2025-04-10 03:00:00
79,2025-04-11 19:50:00,2025-04-11 20:40:00,short,40055.1,40200.0,39547.95,40200.0,sl,-146.9,-508.68,-1.014,99843.02,new_york,40165.0,40055.1,2025-04-10 19:00:00
80,2025-04-17 10:35:00,2025-04-17 14:05:00,short,40029.3,40287.9,39124.20000000001,39124.20000000001,tp,903.1,1743.39,3.492,101586.41,london,40252.9,40029.3,2025-04-16 22:00:00
81,2025-04-23 13:55:00,2025-04-23 16:35:00,short,39940.0,40134.3,39259.94999999999,40134.3,sl,-196.3,-513.16,-1.01,101073.25,new_york,40099.3,39940.0,2025-04-17 15:00:00
82,2025-04-23 19:50:00,2025-04-23 20:25:00,long,39664.6,39602.9,39880.54999999999,39880.54999999999,tp,213.95,1752.4,3.468,102825.65,new_york,39664.6,39637.9,2025-04-23 14:00:00
83,2025-04-24 19:40:00,2025-04-28 16:35:00,short,39979.2,40347.0,38691.89999999999,40347.0,sl,-369.8,-516.92,-1.005,102308.73,new_york,40312.0,39979.2,2025-04-23 21:00:00
84,2025-04-28 18:40:00,2025-04-28 19:05:00,long,40099.7,39963.6,40576.04999999999,39963.6,sl,-138.1,-519.06,-1.015,101789.66,new_york,40099.7,39998.6,2025-04-28 18:00:00
85,2025-04-29 16:05:00,2025-04-29 17:55:00,long,40208.1,40127.4,40490.54999999999,40490.54999999999,tp,280.45,1768.71,3.475,103558.37,new_york,40208.1,40162.4,2025-04-29 05:00:00
86,2025-04-30 10:35:00,2025-04-30 16:35:00,short,40499.9,40640.0,40009.55,40009.55,tp,488.35,1804.88,3.486,105363.25,london,40605.0,40499.9,2025-04-30 05:00:00
87,2025-05-06 10:45:00,2025-05-06 11:20:00,long,41061.8,40971.4,41378.20000000001,40971.4,sl,-92.4,-538.47,-1.022,104824.78,london,41061.8,41006.4,2025-05-05 19:00:00
88,2025-05-08 08:10:00,2025-05-08 12:40:00,short,41361.0,41453.8,41036.19999999999,41453.8,sl,-94.8,-535.42,-1.022,104289.36,london,41418.8,41361.0,2025-05-06 01:00:00
89,2025-05-08 15:45:00,2025-05-08 17:05:00,long,41332.3,41235.5,41671.10000000001,41235.5,sl,-98.8,-532.22,-1.021,103757.14,new_york,41332.3,41270.5,2025-05-08 14:00:00
91,2025-05-14 08:25:00,2025-05-14 15:25:00,short,42166.36,42219.5,41980.37,42219.5,sl,-55.14,-538.31,-1.038,103218.83,london,42184.5,42166.36,2025-05-14 06:00:00
90,2025-05-13 13:50:00,2025-05-14 18:00:00,long,42226.6,42070.0,42774.7,42070.0,sl,-158.6,-525.41,-1.013,102693.42,new_york,42226.6,42105.0,2025-05-12 23:00:00
92,2025-05-15 18:50:00,2025-05-15 20:00:00,short,42149.4,42267.1,41737.45000000001,42267.1,sl,-119.7,-522.19,-1.017,102171.22,new_york,42232.1,42149.4,2025-05-14 20:00:00
93,2025-05-20 18:20:00,2025-05-21 20:15:00,short,42696.4,42839.6,42195.20000000001,42195.20000000001,tp,499.2,1780.86,3.486,103952.09,new_york,42804.6,42696.4,2025-05-20 18:00:00
94,2025-05-21 13:50:00,2025-05-21 20:15:00,long,42266.6,42203.9,42486.04999999999,42203.9,sl,-64.7,-527.15,-1.032,103424.93,new_york,42266.6,42238.9,2025-05-19 15:00:00
95,2025-05-22 13:55:00,2025-05-22 17:05:00,short,41834.5,41909.4,41572.34999999999,41909.4,sl,-76.9,-530.93,-1.027,102894.0,new_york,41874.4,41834.5,2025-05-22 13:00:00
96,2025-05-27 16:40:00,2025-05-27 18:40:00,long,41950.2,41877.6,42204.29999999999,42204.29999999999,tp,252.1,1786.47,3.472,104680.47,new_york,41950.2,41912.6,2025-05-27 11:00:00
97,2025-05-28 16:50:00,2025-05-28 17:50:00,short,42376.9,42423.3,42214.5,42214.5,tp,160.4,1809.35,3.457,106489.82,new_york,42388.3,42376.9,2025-05-28 06:00:00
98,2025-05-29 15:20:00,2025-05-29 18:55:00,long,42179.3,41995.5,42822.60000000001,41995.5,sl,-185.8,-538.24,-1.011,105951.58,new_york,42179.3,42030.5,2025-05-29 04:00:00
99,2025-05-29 17:10:00,2025-05-29 19:00:00,long,42077.5,41837.9,42916.09999999999,41837.9,sl,-241.6,-536.89,-1.008,105414.68,new_york,42077.5,41872.9,2025-05-27 21:00:00
100,2025-06-02 14:55:00,2025-06-02 17:00:00,short,42113.2,42172.4,41905.999999999985,41905.999999999985,tp,205.2,1826.95,3.466,107241.64,new_york,42137.4,42113.2,2025-06-02 10:00:00
101,2025-06-03 16:35:00,2025-06-03 18:00:00,short,42308.6,42385.0,42041.2,42385.0,sl,-78.4,-550.25,-1.026,106691.39,new_york,42350.0,42308.6,2025-06-03 05:00:00
102,2025-06-05 15:50:00,2025-06-05 16:55:00,short,42528.4,42610.0,42242.8,42242.8,tp,283.6,1854.02,3.475,108545.41,new_york,42575.0,42528.4,2025-06-05 02:00:00
104,2025-06-06 14:20:00,2025-06-06 15:30:00,long,42413.7,42358.6,42606.54999999999,42606.54999999999,tp,190.85,1879.85,3.464,110425.26,new_york,42413.7,42393.6,2025-06-06 10:00:00
105,2025-06-10 16:20:00,2025-06-12 13:00:00,long,42777.8,42582.5,43461.35000000001,42582.5,sl,-197.3,-557.78,-1.01,109867.48,london,42777.8,42617.5,2025-06-09 21:00:00
103,2025-06-06 08:15:00,2025-06-13 21:25:00,long,42462.4,42159.2,43523.60000000002,42159.2,sl,-305.2,-546.31,-1.007,109321.17,london,42462.4,42194.2,2025-06-06 04:00:00
106,2025-06-18 14:00:00,2025-06-19 04:00:00,long,42181.3,42042.8,42666.05,42042.8,sl,-140.5,-554.5,-1.014,108766.67,new_york,42181.3,42077.8,2025-06-18 06:00:00
107,2025-06-18 18:10:00,2025-06-19 10:55:00,short,42434.2,42574.7,41942.45,41942.45,tp,489.75,1905.34,3.486,110672.01,new_york,42539.7,42434.2,2025-06-17 23:00:00
108,2025-06-20 10:05:00,2025-06-23 01:00:00,long,42046.9,41926.9,42466.9,41926.9,sl,-122.0,-562.58,-1.017,110109.43,london,42046.9,41961.9,2025-06-20 09:00:00
109,2025-06-26 15:30:00,2025-06-26 16:30:00,short,43068.1,43149.6,42782.85,43149.6,sl,-83.5,-564.06,-1.025,109545.37,london,43114.6,43068.1,2025-06-25 19:00:00
111,2025-07-03 12:00:00,2025-07-03 16:45:00,long,44460.7,44393.2,44696.95,44696.95,tp,234.25,1900.82,3.47,111446.19,london,44460.7,44428.2,2025-07-03 02:00:00
110,2025-07-03 11:05:00,2025-07-03 17:00:00,long,44485.6,44410.1,44749.85,44749.85,tp,262.25,1902.53,3.474,113348.72,london,44485.6,44445.1,2025-07-03 10:00:00
112,2025-07-08 11:15:00,2025-07-08 16:30:00,long,44382.0,44316.0,44613.0,44316.0,sl,-68.0,-583.92,-1.03,112764.8,london,44382.0,44351.0,2025-07-08 11:00:00
113,2025-07-11 14:05:00,2025-07-11 16:45:00,long,44356.7,44274.7,44643.7,44274.7,sl,-84.0,-577.58,-1.024,112187.23,new_york,44356.7,44309.7,2025-07-10 14:00:00
114,2025-07-11 16:45:00,2025-07-14 01:00:00,long,44308.2,44223.7,44603.95,44223.7,sl,-86.5,-574.21,-1.024,111613.02,new_york,44308.2,44258.7,2025-07-10 01:00:00
115,2025-07-17 14:05:00,2025-07-17 16:30:00,long,44154.3,44103.3,44332.8,44332.8,tp,176.5,1931.34,3.461,113544.36,new_york,44154.3,44138.3,2025-07-17 10:00:00
116,2025-07-17 16:55:00,2025-07-17 21:45:00,short,44434.5,44538.5,44070.5,44538.5,sl,-106.0,-578.64,-1.019,112965.72,new_york,44503.5,44434.5,2025-07-15 18:00:00
117,2025-07-22 16:40:00,2025-07-22 16:45:00,short,44399.1,44456.1,44199.6,44456.1,sl,-59.0,-584.65,-1.035,112381.07,new_york,44421.1,44399.1,2025-07-22 09:00:00
118,2025-07-23 09:15:00,2025-07-23 22:55:00,long,44627.2,44516.2,45015.7,45015.7,tp,386.5,1956.54,3.482,114337.62,london,44627.2,44551.2,2025-07-23 08:00:00
120,2025-07-25 09:45:00,2025-07-25 17:00:00,long,44779.8,44657.3,45208.55,44657.3,sl,-124.5,-581.02,-1.016,113756.59,london,44779.8,44692.3,2025-07-25 04:00:00
121,2025-07-28 09:35:00,2025-07-28 10:30:00,long,45081.1,45016.6,45306.85,45016.6,sl,-66.5,-586.42,-1.031,113170.17,london,45081.1,45051.6,2025-07-28 09:00:00
122,2025-07-29 16:50:00,2025-07-29 17:45:00,long,44785.3,44692.8,45109.05,44692.8,sl,-94.5,-578.09,-1.022,112592.09,new_york,44785.3,44727.8,2025-07-25 23:00:00
119,2025-07-24 16:45:00,2025-07-29 18:40:00,long,44745.2,44597.9,45260.749999999985,44597.9,sl,-149.3,-579.45,-1.014,112012.64,new_york,44745.2,44632.9,2025-07-23 21:00:00
123,2025-08-04 20:40:00,2025-08-04 22:20:00,short,44103.6,44165.1,43888.35,44165.1,sl,-63.5,-578.28,-1.033,111434.36,new_york,44130.1,44103.6,2025-08-01 10:00:00
124,2025-08-11 15:15:00,2025-08-11 16:45:00,long,44302.7,44165.2,44783.95,44165.2,sl,-139.5,-565.28,-1.015,110869.09,new_york,44302.7,44200.2,2025-08-11 15:00:00
125,2025-08-12 14:20:00,2025-08-12 15:30:00,long,43980.1,43926.6,44167.35,44167.35,tp,185.25,1919.49,3.463,112788.57,new_york,43980.1,43961.6,2025-08-12 07:00:00
127,2025-08-19 17:40:00,2025-08-19 21:30:00,short,45167.5,45267.5,44817.5,44817.5,tp,348.0,1962.52,3.48,114751.09,new_york,45232.5,45167.5,2025-08-15 18:00:00
128,2025-08-20 15:00:00,2025-08-21 13:20:00,long,44917.9,44725.9,45589.9,44725.9,sl,-194.0,-579.73,-1.01,114171.36,london,44917.9,44760.9,2025-08-19 18:00:00
126,2025-08-14 17:00:00,2025-08-21 16:40:00,long,44843.7,44649.7,45522.7,44649.7,sl,-196.0,-569.76,-1.01,113601.6,new_york,44843.7,44684.7,2025-08-13 22:00:00
129,2025-08-22 14:00:00,2025-08-22 16:25:00,short,44918.4,44987.1,44677.95000000001,44987.1,sl,-70.7,-584.54,-1.029,113017.06,new_york,44952.1,44918.4,2025-08-20 05:00:00
