trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,ob_zone_high,ob_zone_low,ob_confirmed_at
1,2024-11-01 17:30:00,2024-11-06 02:30:00,short,42197.3,42537.55,41006.425,42537.55,sl,-342.25,-502.94,-1.006,99497.06,new_york,42487.55,42197.3,2024-10-31 12:00:00
2,2024-12-05 17:45:00,2024-12-05 23:00:00,long,44931.46,44756.96,45542.21,44756.96,sl,-176.5,-503.19,-1.011,98993.87,new_york,44931.46,44806.96,2024-12-05 08:00:00
4,2024-12-13 17:45:00,2024-12-17 01:15:00,long,43867.67,43679.77,44525.32000000001,43679.77,sl,-189.9,-500.24,-1.011,98493.64,new_york,43867.67,43729.77,2024-11-25 04:00:00
3,2024-12-11 16:15:00,2024-12-17 09:45:00,short,44343.19,44552.44,43610.815,43610.815,tp,730.38,1727.66,3.49,100221.3,new_york,44502.44,44343.19,2024-12-11 12:00:00
5,2025-01-02 16:30:00,2025-01-06 18:45:00,short,42714.54,43028.54,41615.54,43028.54,sl,-316.0,-504.3,-1.006,99717.0,new_york,42978.54,42714.54,2024-12-30 16:00:00
6,2025-01-07 17:00:00,2025-01-10 17:00:00,short,42709.41,42942.41,41893.91,41893.91,tp,813.5,1740.77,3.491,101457.77,new_york,42892.41,42709.41,2025-01-07 08:00:00
7,2025-01-14 17:45:00,2025-01-15 13:00:00,short,42399.12,42533.12,41930.12,42533.12,sl,-136.0,-514.86,-1.015,100942.91,new_york,42483.12,42399.12,2025-01-13 00:00:00
8,2025-01-16 10:15:00,2025-01-17 16:00:00,short,43202.32,43350.32,42684.32,43350.32,sl,-150.0,-511.54,-1.014,100431.37,london,43300.32,43202.32,2024-12-27 16:00:00
9,2025-01-27 19:15:00,2025-01-27 21:00:00,short,44398.71,44530.21,43938.46,44530.21,sl,-133.5,-509.79,-1.015,99921.58,new_york,44480.21,44398.71,2025-01-27 12:00:00
10,2025-01-31 17:45:00,2025-01-31 21:00:00,long,44840.02,44514.52,45979.27,44514.52,sl,-327.5,-502.68,-1.006,99418.9,new_york,44840.02,44564.52,2025-01-31 08:00:00
11,2025-02-06 09:15:00,2025-02-07 17:45:00,short,44911.26,45064.36,44375.41,44375.41,tp,533.85,1733.34,3.487,101152.24,london,45014.36,44911.26,2025-02-03 04:00:00
12,2025-02-07 19:00:00,2025-02-07 19:15:00,long,44391.68,44314.28,44662.58,44314.28,sl,-79.4,-518.83,-1.026,100633.41,new_york,44391.68,44364.28,2025-02-06 04:00:00
13,2025-02-18 12:15:00,2025-02-18 16:30:00,long,44559.4,44450.9,44939.15,44450.9,sl,-110.5,-512.44,-1.018,100120.97,london,44559.4,44500.9,2025-02-18 00:00:00
14,2025-02-20 11:30:00,2025-02-20 17:00:00,short,44562.8,44646.8,44268.8,44268.8,tp,292.0,1740.2,3.476,101861.16,london,44596.8,44562.8,2025-02-19 20:00:00
15,2025-02-27 18:30:00,2025-02-27 21:30:00,short,43718.4,43808.4,43403.4,43403.4,tp,313.0,1771.25,3.478,103632.42,new_york,43758.4,43718.4,2025-02-27 04:00:00
16,2025-03-06 17:45:00,2025-03-10 22:00:00,short,42841.4,43182.4,41647.9,41647.9,tp,1191.5,1810.53,3.494,105442.94,new_york,43132.4,42841.4,2025-03-06 16:00:00
17,2025-03-21 16:15:00,2025-03-21 16:30:00,long,41596.8,41502.9,41925.45000000001,41502.9,sl,-95.9,-538.44,-1.021,104904.5,new_york,41596.8,41552.9,2025-03-20 08:00:00
18,2025-04-03 18:30:00,2025-04-03 22:15:00,long,40879.3,40603.8,41843.55,40603.8,sl,-277.5,-528.33,-1.007,104376.17,new_york,40879.3,40653.8,2025-03-14 16:00:00
19,2025-04-15 16:30:00,2025-04-16 08:15:00,long,40663.6,40094.9,42654.04999999999,40094.9,sl,-570.7,-523.72,-1.004,103852.45,new_york,40663.6,40144.9,2025-04-15 12:00:00
20,2025-04-22 19:15:00,2025-04-23 01:00:00,short,39173.0,39458.2,38174.80000000001,39458.2,sl,-287.2,-522.9,-1.007,103329.55,new_york,39408.2,39173.0,2025-04-21 12:00:00
