trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,ob_zone_high,ob_zone_low,ob_confirmed_at
11,2026-01-12 14:44:00,2026-01-12 14:51:00,short,49159.9,49183.31,49101.375000000015,49183.31,sl,-25.41,-556.98,-1.085,102070.94,new_york,49163.31,49155.81,2026-01-12 13:50:00
12,2026-01-12 16:41:00,2026-01-12 16:46:00,short,49291.7,49312.71,49239.17499999999,49239.17499999999,tp,50.53,1227.3,2.405,103298.25,new_york,49292.71,49273.85,2026-01-12 10:30:00
13,2026-01-13 16:16:00,2026-01-13 16:32:00,long,49581.41,49497.91,49790.16,49497.91,sl,-85.5,-528.86,-1.024,102769.39,new_york,49592.41,49517.91,2026-01-13 16:15:00
14,2026-01-14 13:47:00,2026-01-14 14:21:00,short,49050.81,49077.81,48983.31,49077.81,sl,-29.0,-551.91,-1.074,102217.48,new_york,49057.81,49048.31,2026-01-14 13:05:00
15,2026-01-14 16:29:00,2026-01-14 16:30:00,short,49062.31,49096.81,48976.06,49096.81,sl,-36.5,-540.72,-1.058,101676.76,new_york,49076.81,49060.31,2026-01-14 15:50:00
16,2026-01-16 19:15:00,2026-01-16 20:05:00,long,49394.15,49370.6,49453.02500000001,49453.02500000001,tp,56.88,1227.78,2.415,102904.54,new_york,49408.1,49390.6,2026-01-16 18:45:00
17,2026-01-19 17:56:00,2026-01-20 08:15:00,long,48908.15,48857.2,49035.52500000001,48857.2,sl,-52.95,-534.72,-1.039,102369.82,new_york,48920.7,48877.2,2026-01-19 17:05:00
18,2026-01-20 15:17:00,2026-01-20 15:34:00,short,48747.21,48791.71,48635.96,48635.96,tp,109.25,1256.62,2.455,103626.44,new_york,48771.71,48743.71,2026-01-20 15:15:00
19,2026-01-21 15:57:00,2026-01-21 16:04:00,short,48389.91,48432.91,48282.41,48432.91,sl,-45.0,-542.23,-1.047,103084.21,new_york,48412.91,48385.91,2026-01-21 15:35:00
20,2026-01-21 18:58:00,2026-01-21 19:05:00,long,48777.1,48705.1,48957.1,48705.1,sl,-74.0,-529.74,-1.028,102554.47,new_york,48787.1,48725.1,2026-01-21 17:20:00
21,2026-01-23 14:43:00,2026-01-23 15:26:00,short,49277.25,49314.71,49183.600000000006,49183.600000000006,tp,91.65,1254.55,2.447,103809.03,new_york,49294.71,49277.01,2026-01-23 14:35:00
22,2026-01-26 18:27:00,2026-01-26 20:17:00,short,49279.9,49364.4,49068.65,49364.4,sl,-86.5,-531.33,-1.024,103277.7,new_york,49344.4,49270.9,2026-01-26 18:15:00
23,2026-02-04 16:23:00,2026-02-04 16:27:00,long,49297.21,49277.21,49347.21,49347.21,tp,48.0,1239.33,2.4,104517.03,new_york,49319.21,49297.21,2026-02-04 12:10:00
24,2026-02-06 18:30:00,2026-02-06 18:35:00,short,49791.65,49840.6,49669.27500000001,49840.6,sl,-50.95,-543.94,-1.041,103973.09,new_york,49820.6,49727.6,2026-02-06 18:30:00
25,2026-02-09 13:48:00,2026-02-09 15:06:00,short,50068.31,50108.31,49968.31,50108.31,sl,-42.0,-545.86,-1.05,103427.23,new_york,50088.31,50067.31,2026-02-09 13:25:00
26,2026-02-10 13:57:00,2026-02-10 14:45:00,short,50151.41,50184.5,50068.68500000001,50068.68500000001,tp,80.72,1261.58,2.44,104688.82,new_york,50164.5,50148.5,2026-02-10 13:50:00
27,2026-02-10 16:03:00,2026-02-10 16:21:00,short,50135.31,50159.5,50074.83499999999,50159.5,sl,-26.19,-566.72,-1.083,104122.1,new_york,50139.5,50133.95,2026-02-10 14:55:00
28,2026-02-12 14:07:00,2026-02-12 15:02:00,long,50265.71,50233.2,50346.985,50233.2,sl,-34.51,-552.64,-1.062,103569.46,new_york,50269.2,50253.2,2026-02-12 13:05:00
29,2026-02-13 14:55:00,2026-02-13 15:14:00,short,49375.81,49411.81,49285.81,49285.81,tp,88.0,1265.85,2.444,104835.31,new_york,49391.81,49374.31,2026-02-13 12:50:00
30,2026-02-16 13:45:00,2026-02-16 16:14:00,short,49713.55,49737.6,49653.42500000002,49653.42500000002,tp,58.12,1266.85,2.417,106102.16,new_york,49717.6,49692.1,2026-02-16 13:10:00
31,2026-02-17 15:52:00,2026-02-17 15:54:00,short,49496.81,49512.31,49458.06,49458.06,tp,36.75,1257.82,2.371,107359.98,new_york,49492.31,49457.31,2026-02-17 14:35:00
32,2026-02-18 16:39:00,2026-02-18 16:41:00,short,49659.2,49700.11,49556.92499999999,49700.11,sl,-42.91,-563.04,-1.049,106796.94,new_york,49680.11,49650.51,2026-02-18 15:55:00
33,2026-02-19 15:39:00,2026-02-19 16:33:00,long,49510.61,49430.01,49712.11,49430.01,sl,-82.6,-547.23,-1.025,106249.7,new_york,49511.51,49450.01,2026-02-19 14:30:00
34,2026-02-24 16:33:00,2026-02-24 16:38:00,short,48950.8,48989.61,48853.77500000001,48989.61,sl,-40.81,-558.63,-1.052,105691.08,new_york,48969.61,48948.11,2026-02-24 16:25:00
35,2026-02-25 16:40:00,2026-02-25 16:42:00,short,49402.6,49425.91,49344.32499999998,49344.32499999998,tp,56.28,1275.8,2.414,106966.88,new_york,49405.91,49388.41,2026-02-25 16:35:00
36,2026-02-25 18:24:00,2026-02-25 18:47:00,short,49334.65,49431.6,49092.27500000001,49431.6,sl,-98.95,-545.87,-1.021,106421.01,new_york,49411.6,49327.6,2026-02-25 17:15:00
37,2026-02-27 18:17:00,2026-03-02 01:05:00,short,48983.85,49106.9,48676.22499999999,48676.22499999999,tp,305.63,1321.61,2.484,107742.62,new_york,49086.9,48955.21,2026-02-27 17:00:00
38,2026-03-03 16:23:00,2026-03-03 16:42:00,long,47999.71,47918.71,48202.21,47918.71,sl,-83.0,-552.01,-1.025,107190.61,new_york,48016.21,47938.71,2026-03-03 13:45:00
39,2026-03-05 15:25:00,2026-03-05 15:36:00,long,48459.91,48423.41,48551.16,48423.41,sl,-38.5,-565.32,-1.055,106625.29,new_york,48481.91,48443.41,2026-03-05 11:10:00
40,2026-03-13 13:47:00,2026-03-13 13:59:00,short,46771.51,46816.51,46659.01,46816.51,sl,-47.0,-556.82,-1.044,106068.47,new_york,46796.51,46768.01,2026-03-13 13:45:00
41,2026-03-13 13:50:00,2026-03-13 14:06:00,short,46813.01,46865.01,46683.01,46865.01,sl,-54.0,-553.63,-1.038,105514.83,new_york,46845.01,46812.01,2026-03-13 09:35:00
42,2026-03-13 15:30:00,2026-03-13 15:35:00,short,46896.51,46913.91,46853.009999999995,46853.009999999995,tp,41.5,1258.29,2.385,106773.13,new_york,46893.91,46880.41,2026-03-13 07:20:00
43,2026-03-16 15:54:00,2026-03-16 16:45:00,long,46905.81,46846.81,47053.31,47053.31,tp,145.5,1316.57,2.466,108089.7,new_york,46907.81,46866.81,2026-03-16 15:50:00
44,2026-03-19 13:45:00,2026-03-19 15:31:00,short,46159.21,46257.71,45912.96,45912.96,tp,244.25,1340.15,2.48,109429.84,new_york,46237.71,46157.21,2026-03-19 10:45:00
45,2026-03-23 15:42:00,2026-03-24 16:41:00,short,46536.81,46829.31,45805.56,45805.56,tp,729.25,1364.13,2.493,110793.98,new_york,46809.31,46468.31,2026-03-23 15:00:00
46,2026-03-24 13:56:00,2026-03-24 15:37:00,short,46158.91,46227.41,45987.66,45987.66,tp,169.25,1351.9,2.471,112145.87,new_york,46207.41,46149.91,2026-03-24 13:35:00
