trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,ob_zone_high,ob_zone_low,ob_confirmed_at
16,2025-12-18 19:18:00,2025-12-18 19:26:00,long,47896.31,47862.91,48013.20999999998,47862.91,sl,-35.4,-526.59,-1.06,98316.85,new_york,47896.31,47887.91,2025-12-18 11:15:00
17,2025-12-19 12:04:00,2025-12-19 13:10:00,long,48012.11,47957.41,48203.55999999999,47957.41,sl,-56.7,-509.56,-1.037,97807.3,new_york,48012.11,47982.41,2025-12-19 11:35:00
18,2025-12-19 12:43:00,2025-12-19 16:29:00,short,47997.91,48061.21,47776.360000000015,48061.21,sl,-65.3,-507.12,-1.032,97300.18,new_york,48036.21,47997.91,2025-12-19 12:35:00
19,2025-12-22 12:32:00,2025-12-22 13:16:00,long,48174.03,48147.03,48268.53,48147.03,sl,-29.0,-522.54,-1.074,96777.64,new_york,48174.03,48172.03,2025-12-22 12:15:00
20,2025-12-22 13:20:00,2025-12-22 13:33:00,long,48153.81,48123.31,48260.56,48123.31,sl,-32.5,-515.62,-1.066,96262.02,new_york,48153.81,48148.31,2025-12-22 09:00:00
21,2025-12-22 14:46:00,2025-12-22 16:30:00,long,48153.03,48114.03,48289.53,48289.53,tp,134.5,1659.9,3.449,97921.93,new_york,48153.03,48139.03,2025-12-22 14:40:00
22,2025-12-23 11:32:00,2025-12-23 15:39:00,short,48381.71,48411.21,48278.46,48278.46,tp,101.25,1680.44,3.432,99602.37,new_york,48386.21,48381.71,2025-12-23 04:40:00
23,2025-12-23 16:54:00,2025-12-23 17:17:00,short,48360.93,48390.43,48257.68,48390.43,sl,-31.5,-531.78,-1.068,99070.59,new_york,48365.43,48360.93,2025-12-23 13:55:00
24,2025-12-24 11:31:00,2025-12-24 15:41:00,short,48411.61,48443.61,48299.61,48443.61,sl,-34.0,-526.31,-1.062,98544.28,new_york,48418.61,48411.61,2025-12-24 08:05:00
25,2025-12-24 11:43:00,2025-12-24 16:30:00,long,48414.53,48385.03,48517.78,48385.03,sl,-31.5,-528.94,-1.068,98015.34,new_york,48414.53,48410.03,2025-12-24 11:40:00
27,2025-12-26 18:51:00,2025-12-26 20:17:00,long,48623.73,48594.73,48725.23,48594.73,sl,-31.0,-523.88,-1.069,97491.47,new_york,48623.73,48619.73,2025-12-26 14:15:00
28,2025-12-29 12:11:00,2025-12-29 15:49:00,short,48720.1,48751.1,48611.6,48611.6,tp,106.5,1674.65,3.435,99166.12,new_york,48726.1,48720.1,2025-12-29 10:10:00
26,2025-12-24 19:59:00,2025-12-29 16:16:00,short,48738.03,48793.03,48545.53,48545.53,tp,190.5,1697.45,3.464,100863.57,new_york,48768.03,48738.03,2025-12-24 19:55:00
29,2025-12-29 18:56:00,2025-12-29 20:36:00,short,48466.1,48517.1,48287.6,48517.1,sl,-53.0,-524.09,-1.039,100339.47,new_york,48492.1,48466.1,2025-12-29 18:35:00
31,2025-12-30 15:24:00,2025-12-30 16:32:00,short,48473.61,48503.61,48368.61,48368.61,tp,103.0,1722.49,3.433,102061.96,new_york,48478.61,48473.61,2025-12-30 15:05:00
30,2025-12-30 11:32:00,2025-12-30 16:33:00,short,48480.2,48514.7,48359.45,48359.45,tp,118.75,1726.86,3.442,103788.82,new_york,48489.7,48480.2,2025-12-30 11:25:00
33,2025-12-31 11:34:00,2025-12-31 14:31:00,short,48314.8,48344.8,48209.8,48344.8,sl,-32.0,-553.54,-1.067,103235.28,new_york,48319.8,48314.8,2025-12-31 10:40:00
34,2025-12-31 15:14:00,2025-12-31 16:34:00,long,48336.3,48306.3,48441.3,48306.3,sl,-32.0,-550.59,-1.067,102684.69,new_york,48336.3,48331.3,2025-12-31 15:05:00
32,2025-12-30 18:22:00,2025-12-31 17:12:00,short,48433.51,48495.51,48216.51,48216.51,tp,215.0,1799.56,3.468,104484.26,new_york,48470.51,48433.51,2025-12-30 17:15:00
35,2025-12-31 17:36:00,2025-12-31 17:50:00,long,48246.3,48182.35,48470.125000000015,48182.35,sl,-65.95,-538.76,-1.031,103945.5,new_york,48246.3,48207.35,2025-12-31 17:35:00
36,2025-12-31 19:13:00,2025-12-31 22:00:00,long,48187.8,48140.8,48352.3,48140.8,sl,-49.0,-541.84,-1.043,103403.65,new_york,48187.8,48165.8,2025-12-31 18:20:00
38,2026-01-02 14:38:00,2026-01-02 15:31:00,long,48247.0,48217.0,48352.0,48217.0,sl,-32.0,-551.49,-1.067,102852.17,new_york,48247.0,48242.0,2026-01-02 13:50:00
37,2026-01-02 14:16:00,2026-01-02 16:30:00,short,48268.5,48304.0,48144.25,48144.25,tp,122.25,1780.44,3.444,104632.6,new_york,48279.0,48268.5,2026-01-02 14:10:00
39,2026-01-02 16:03:00,2026-01-02 16:31:00,short,48227.0,48264.45,48095.92500000001,48095.92500000001,tp,129.07,1772.45,3.447,106405.05,new_york,48239.45,48227.0,2026-01-02 15:40:00
41,2026-01-02 17:43:00,2026-01-02 17:55:00,short,48071.9,48138.9,47837.4,48138.9,sl,-69.0,-547.91,-1.03,105857.15,new_york,48113.9,48071.9,2026-01-02 17:25:00
42,2026-01-02 18:16:00,2026-01-02 18:17:00,short,48202.81,48238.81,48076.81,48238.81,sl,-38.0,-558.69,-1.056,105298.46,new_york,48213.81,48202.81,2026-01-02 16:45:00
43,2026-01-02 18:23:00,2026-01-02 18:45:00,short,48246.0,48279.0,48130.5,48130.5,tp,113.5,1810.81,3.439,107109.27,new_york,48254.0,48246.0,2026-01-02 15:15:00
44,2026-01-02 18:59:00,2026-01-02 21:13:00,long,48090.9,48037.9,48276.4,48276.4,tp,183.5,1854.2,3.462,108963.47,new_york,48090.9,48062.9,2026-01-02 18:25:00
40,2026-01-02 17:29:00,2026-01-02 21:36:00,long,47945.0,47821.0,48379.0,48379.0,tp,432.0,1853.51,3.484,110816.98,new_york,47945.0,47846.0,2026-01-02 17:05:00
45,2026-01-05 11:40:00,2026-01-05 15:04:00,long,48397.31,48353.21,48551.65999999999,48353.21,sl,-46.1,-579.21,-1.045,110237.77,new_york,48397.31,48378.21,2026-01-05 08:50:00
46,2026-01-05 13:55:00,2026-01-05 16:03:00,short,48408.9,48444.35,48284.82500000001,48444.35,sl,-37.45,-585.34,-1.056,109652.42,new_york,48419.35,48408.9,2026-01-05 12:45:00
47,2026-01-05 15:59:00,2026-01-05 16:04:00,short,48427.31,48473.21,48266.65999999999,48473.21,sl,-47.9,-575.21,-1.044,109077.22,new_york,48448.21,48427.31,2026-01-05 11:00:00
48,2026-01-06 13:39:00,2026-01-06 16:38:00,long,48889.7,48852.2,49020.95,49020.95,tp,129.25,1879.76,3.447,110956.98,new_york,48889.7,48877.2,2026-01-06 13:20:00
49,2026-01-06 16:25:00,2026-01-06 16:40:00,long,48911.2,48869.2,49058.2,49058.2,tp,145.0,1882.88,3.452,112839.86,new_york,48911.2,48894.2,2026-01-06 14:55:00
50,2026-01-07 15:33:00,2026-01-07 16:04:00,short,49526.11,49558.61,49412.36,49558.61,sl,-34.5,-598.92,-1.062,112240.94,new_york,49533.61,49526.11,2026-01-07 08:55:00
52,2026-01-08 11:55:00,2026-01-08 14:04:00,long,48860.61,48806.11,49051.36,48806.11,sl,-56.5,-581.8,-1.037,111659.14,new_york,48860.61,48831.11,2026-01-08 09:25:00
53,2026-01-08 14:52:00,2026-01-08 15:30:00,short,48820.7,48859.7,48684.2,48859.7,sl,-41.0,-586.93,-1.051,111072.22,new_york,48834.7,48820.7,2026-01-08 14:45:00
51,2026-01-08 11:34:00,2026-01-08 16:31:00,short,48880.65,48924.61,48726.79000000001,48924.61,sl,-45.96,-586.74,-1.045,110485.48,new_york,48899.61,48880.65,2026-01-08 11:25:00
54,2026-01-08 15:31:00,2026-01-08 16:31:00,short,48856.65,48888.7,48744.47500000002,48888.7,sl,-34.05,-590.02,-1.062,109895.46,new_york,48863.7,48856.65,2026-01-08 12:20:00
55,2026-01-09 11:52:00,2026-01-09 15:01:00,short,49282.71,49311.21,49182.96,49311.21,sl,-30.5,-588.04,-1.07,109307.42,new_york,49286.21,49282.71,2026-01-09 09:10:00
56,2026-01-09 12:51:00,2026-01-09 15:01:00,short,49272.3,49313.3,49128.8,49313.3,sl,-43.0,-576.28,-1.049,108731.14,new_york,49288.3,49272.3,2026-01-09 12:50:00
57,2026-01-09 16:36:00,2026-01-09 16:45:00,short,49416.11,49455.11,49279.61,49279.61,tp,134.5,1874.92,3.449,110606.06,new_york,49430.11,49416.11,2026-01-09 16:15:00
58,2026-01-09 18:12:00,2026-01-09 18:20:00,short,49425.35,49493.85,49185.6,49493.85,sl,-70.5,-569.18,-1.029,110036.88,new_york,49468.85,49425.35,2026-01-09 17:50:00
59,2026-01-12 12:23:00,2026-01-12 15:23:00,short,49138.85,49187.81,48967.490000000005,49187.81,sl,-50.96,-572.66,-1.041,109464.22,new_york,49162.81,49138.85,2026-01-12 12:15:00
60,2026-01-12 14:13:00,2026-01-12 15:23:00,short,49155.81,49188.31,49042.06,49188.31,sl,-34.5,-584.04,-1.062,108880.18,new_york,49163.31,49155.81,2026-01-12 13:45:00
61,2026-01-12 16:42:00,2026-01-12 16:54:00,short,49273.85,49317.71,49120.34,49317.71,sl,-45.86,-569.23,-1.046,108310.95,new_york,49292.71,49273.85,2026-01-12 10:25:00
62,2026-01-13 11:38:00,2026-01-13 13:48:00,short,49545.6,49574.1,49445.85,49574.1,sl,-30.5,-579.56,-1.07,107731.4,new_york,49549.1,49545.6,2026-01-13 11:20:00
63,2026-01-13 12:28:00,2026-01-13 13:48:00,short,49528.6,49563.6,49406.1,49563.6,sl,-37.0,-572.5,-1.057,107158.9,new_york,49538.6,49528.6,2026-01-13 12:15:00
64,2026-01-13 16:11:00,2026-01-13 16:32:00,long,49592.41,49492.91,49940.66,49492.91,sl,-101.5,-546.56,-1.02,106612.33,new_york,49592.41,49517.91,2026-01-13 16:10:00
65,2026-01-14 13:33:00,2026-01-14 14:23:00,short,49048.31,49082.81,48927.56,49082.81,sl,-36.5,-563.96,-1.058,106048.37,new_york,49057.81,49048.31,2026-01-14 13:00:00
66,2026-01-14 15:36:00,2026-01-14 16:30:00,long,49035.81,48998.91,49164.95999999998,49164.95999999998,tp,127.15,1827.11,3.446,107875.47,new_york,49035.81,49023.91,2026-01-14 14:15:00
68,2026-01-14 18:49:00,2026-01-14 18:51:00,long,48920.45,48866.95,49107.7,48866.95,sl,-55.5,-559.54,-1.037,107315.93,new_york,48920.45,48891.95,2026-01-14 18:30:00
67,2026-01-14 18:23:00,2026-01-14 23:00:00,short,49035.0,49168.0,48569.5,49168.0,sl,-135.0,-547.49,-1.015,106768.45,new_york,49143.0,49035.0,2026-01-14 17:35:00
69,2026-01-14 19:16:00,2026-01-15 14:24:00,long,48917.95,48830.95,49222.45,49222.45,tp,302.5,1865.69,3.477,108634.14,new_york,48917.95,48855.95,2026-01-14 19:15:00
70,2026-01-15 14:08:00,2026-01-15 14:27:00,long,49171.4,49139.4,49283.4,49283.4,tp,110.0,1835.08,3.438,110469.22,new_york,49171.4,49164.4,2026-01-15 11:40:00
71,2026-01-15 14:48:00,2026-01-15 15:01:00,long,49185.9,49143.85,49333.07500000001,49143.85,sl,-44.05,-578.62,-1.048,109890.6,new_york,49185.9,49168.85,2026-01-15 14:25:00
72,2026-01-16 12:51:00,2026-01-16 13:52:00,long,49500.1,49463.1,49629.6,49463.1,sl,-39.0,-579.15,-1.054,109311.45,new_york,49500.1,49488.1,2026-01-16 12:20:00
73,2026-01-16 14:46:00,2026-01-16 16:41:00,long,49466.15,49402.01,49690.64,49402.01,sl,-66.14,-563.6,-1.031,108747.85,new_york,49466.15,49427.01,2026-01-16 14:45:00
74,2026-01-16 18:59:00,2026-01-16 22:30:00,long,49408.1,49365.6,49556.85,49365.6,sl,-44.5,-569.33,-1.047,108178.52,new_york,49408.1,49390.6,2026-01-16 18:40:00
76,2026-01-19 16:33:00,2026-01-19 16:39:00,long,48925.7,48885.11,49067.764999999985,48885.11,sl,-42.59,-567.54,-1.049,107610.98,new_york,48925.7,48910.11,2026-01-19 14:45:00
75,2026-01-19 12:36:00,2026-01-20 08:15:00,long,48898.51,48855.01,49050.76,48855.01,sl,-45.5,-565.76,-1.046,107045.22,new_york,48898.51,48880.01,2026-01-19 12:20:00
77,2026-01-19 17:37:00,2026-01-20 08:15:00,long,48920.7,48852.2,49160.45,48852.2,sl,-70.5,-553.76,-1.029,106491.45,new_york,48920.7,48877.2,2026-01-19 17:00:00
78,2026-01-20 15:18:00,2026-01-20 17:23:00,short,48743.71,48796.71,48558.21,48796.71,sl,-55.0,-552.55,-1.038,105938.9,new_york,48771.71,48743.71,2026-01-20 15:10:00
79,2026-01-21 11:48:00,2026-01-21 11:56:00,long,48547.51,48517.01,48654.26,48517.01,sl,-32.5,-564.43,-1.066,105374.48,new_york,48547.51,48542.01,2026-01-21 09:20:00
81,2026-01-21 12:57:00,2026-01-21 13:32:00,long,48542.91,48498.91,48696.91,48498.91,sl,-46.0,-550.82,-1.045,104823.65,new_york,48542.91,48523.91,2026-01-21 12:45:00
80,2026-01-21 12:46:00,2026-01-21 13:41:00,short,48573.61,48605.41,48462.30999999999,48462.30999999999,tp,109.3,1810.92,3.437,106634.57,new_york,48580.41,48573.61,2026-01-21 12:00:00
82,2026-01-21 15:56:00,2026-01-21 16:04:00,short,48385.91,48437.91,48203.91,48437.91,sl,-54.0,-553.68,-1.038,106080.89,new_york,48412.91,48385.91,2026-01-21 15:30:00
83,2026-01-21 16:07:00,2026-01-21 16:10:00,short,48443.41,48477.91,48322.66,48477.91,sl,-36.5,-561.15,-1.058,105519.74,new_york,48452.91,48443.41,2026-01-21 14:45:00
84,2026-01-21 19:00:00,2026-01-21 19:05:00,long,48787.1,48700.1,49091.6,48700.1,sl,-89.0,-539.73,-1.023,104980.01,new_york,48787.1,48725.1,2026-01-21 17:15:00
85,2026-01-22 13:07:00,2026-01-22 13:15:00,long,49280.41,49246.41,49399.41,49246.41,sl,-36.0,-555.78,-1.059,104424.24,new_york,49280.41,49271.41,2026-01-22 13:00:00
86,2026-01-22 15:32:00,2026-01-22 16:30:00,long,49251.51,49206.91,49407.61,49407.61,tp,154.1,1804.01,3.455,106228.25,new_york,49251.51,49231.91,2026-01-22 15:30:00
87,2026-01-22 18:57:00,2026-01-22 21:45:00,long,49493.05,49454.05,49629.55,49454.05,sl,-41.0,-558.38,-1.051,105669.87,new_york,49493.05,49479.05,2026-01-22 18:50:00
89,2026-01-23 14:36:00,2026-01-23 15:16:00,long,49252.25,49222.7,49355.67500000001,49222.7,sl,-31.55,-564.11,-1.068,105105.76,new_york,49252.25,49247.7,2026-01-23 13:05:00
88,2026-01-23 14:31:00,2026-01-23 16:11:00,short,49277.01,49319.71,49127.56000000001,49127.56000000001,tp,147.45,1824.48,3.453,106930.23,new_york,49294.71,49277.01,2026-01-23 14:30:00
90,2026-01-23 17:26:00,2026-01-26 01:05:00,short,49141.51,49203.51,48924.51,48924.51,tp,215.0,1854.03,3.468,108784.27,new_york,49178.51,49141.51,2026-01-23 16:50:00
91,2026-01-26 11:54:00,2026-01-26 15:11:00,long,49018.21,48984.81,49135.11,49135.11,tp,114.9,1871.15,3.44,110655.42,new_york,49018.21,49009.81,2026-01-26 08:20:00
92,2026-01-26 14:25:00,2026-01-26 15:19:00,short,49091.95,49146.21,48902.03999999999,49146.21,sl,-56.26,-563.97,-1.037,110091.45,new_york,49121.21,49091.95,2026-01-26 13:55:00
93,2026-01-26 15:12:00,2026-01-26 15:58:00,short,49128.81,49162.95,49009.32,49162.95,sl,-36.14,-585.69,-1.059,109505.76,new_york,49137.95,49128.81,2026-01-26 11:40:00
94,2026-01-26 15:32:00,2026-01-26 16:30:00,long,49101.9,49068.9,49217.4,49217.4,tp,113.5,1893.24,3.439,111399.0,new_york,49101.9,49093.9,2026-01-26 15:05:00
95,2026-01-26 18:28:00,2026-01-26 20:18:00,short,49270.9,49369.4,48926.15,49369.4,sl,-100.5,-568.3,-1.02,110830.7,new_york,49344.4,49270.9,2026-01-26 18:10:00
96,2026-01-27 11:37:00,2026-01-27 12:55:00,short,49372.5,49410.5,49239.5,49410.5,sl,-40.0,-583.32,-1.053,110247.38,new_york,49385.5,49372.5,2026-01-27 10:20:00
97,2026-01-27 12:04:00,2026-01-27 12:55:00,short,49362.45,49404.45,49215.45,49404.45,sl,-44.0,-580.54,-1.048,109666.83,new_york,49379.45,49362.45,2026-01-27 12:00:00
98,2026-01-27 18:02:00,2026-01-27 18:31:00,short,49028.0,49123.5,48693.75,49123.5,sl,-97.5,-559.82,-1.021,109107.02,new_york,49098.5,49028.0,2026-01-27 17:15:00
99,2026-01-27 19:19:00,2026-01-27 20:06:00,long,48934.45,48861.5,49189.77499999999,48861.5,sl,-74.95,-560.49,-1.027,108546.53,new_york,48934.45,48886.5,2026-01-27 17:50:00
100,2026-01-28 12:00:00,2026-01-28 16:30:00,short,49026.8,49057.81,48918.26500000002,49057.81,sl,-33.01,-577.74,-1.064,107968.79,new_york,49032.81,49026.8,2026-01-28 10:55:00
101,2026-01-28 12:53:00,2026-01-28 16:30:00,short,49046.3,49078.8,48932.55,49078.8,sl,-34.5,-576.13,-1.062,107392.66,new_york,49053.8,49046.3,2026-01-28 10:15:00
102,2026-01-28 19:58:00,2026-01-28 21:31:00,short,49018.35,49090.85,48764.6,49090.85,sl,-74.5,-551.78,-1.028,106840.88,new_york,49065.85,49018.35,2026-01-28 19:35:00
103,2026-01-29 16:10:00,2026-01-29 16:28:00,long,49016.51,48960.51,49212.51,48960.51,sl,-58.0,-553.28,-1.036,106287.6,new_york,49016.51,48985.51,2026-01-29 13:25:00
104,2026-01-29 19:22:00,2026-01-30 08:20:00,short,49031.2,49110.7,48752.95,48752.95,tp,276.25,1846.66,3.475,108134.26,new_york,49085.7,49031.2,2026-01-29 17:15:00
105,2026-01-29 19:56:00,2026-01-30 08:20:00,long,48847.2,48754.2,49172.7,48754.2,sl,-95.0,-542.87,-1.022,107591.4,new_york,48847.2,48779.2,2026-01-29 18:45:00
106,2026-01-30 15:13:00,2026-01-30 15:30:00,short,48874.01,48907.01,48758.51,48758.51,tp,113.5,1850.25,3.439,109441.64,new_york,48882.01,48874.01,2026-01-30 14:45:00
107,2026-01-30 16:20:00,2026-01-30 16:27:00,short,48855.51,48910.01,48664.76,48910.01,sl,-56.5,-567.29,-1.037,108874.35,new_york,48885.01,48855.51,2026-01-30 15:35:00
109,2026-01-30 17:27:00,2026-01-30 17:54:00,long,48870.2,48809.2,49083.7,48809.2,sl,-63.0,-562.22,-1.033,108312.13,new_york,48870.2,48834.2,2026-01-30 17:15:00
110,2026-01-30 19:29:00,2026-01-30 20:20:00,short,48652.9,48697.9,48495.4,48495.4,tp,155.5,1871.39,3.456,110183.52,new_york,48672.9,48652.9,2026-01-30 19:15:00
111,2026-02-02 16:32:00,2026-02-02 16:33:00,long,48759.11,48718.11,48902.61,48902.61,tp,141.5,1901.34,3.451,112084.86,new_york,48759.11,48743.11,2026-02-02 13:10:00
108,2026-01-30 17:06:00,2026-02-02 16:41:00,short,48905.51,49064.2,48350.095000000016,49064.2,sl,-160.69,-551.23,-1.013,111533.63,new_york,49039.2,48905.51,2026-01-30 16:55:00
112,2026-02-03 14:23:00,2026-02-03 14:40:00,short,49398.3,49430.3,49286.3,49430.3,sl,-34.0,-592.52,-1.062,110941.11,new_york,49405.3,49398.3,2026-02-03 12:50:00
113,2026-02-03 14:45:00,2026-02-03 16:15:00,short,49432.25,49461.21,49330.89,49330.89,tp,99.36,1903.16,3.431,112844.27,new_york,49436.21,49432.25,2026-02-03 11:40:00
114,2026-02-03 18:45:00,2026-02-03 18:51:00,long,49320.81,49259.81,49534.31,49259.81,sl,-63.0,-582.72,-1.033,112261.55,new_york,49320.81,49284.81,2026-02-03 16:50:00
115,2026-02-04 11:58:00,2026-02-04 12:07:00,short,49342.71,49384.21,49197.46,49384.21,sl,-43.5,-588.36,-1.048,111673.19,new_york,49359.21,49342.71,2026-02-04 11:25:00
116,2026-02-04 13:12:00,2026-02-04 14:39:00,long,49374.21,49339.21,49496.71,49339.21,sl,-37.0,-590.27,-1.057,111082.92,new_york,49374.21,49364.21,2026-02-04 12:35:00
117,2026-02-04 16:01:00,2026-02-04 16:31:00,long,49319.21,49272.21,49483.71,49483.71,tp,162.5,1920.32,3.457,113003.23,new_york,49319.21,49297.21,2026-02-04 12:05:00
118,2026-02-04 19:31:00,2026-02-04 19:50:00,long,49342.2,49235.9,49714.249999999985,49235.9,sl,-108.3,-575.65,-1.019,112427.59,new_york,49342.2,49260.9,2026-02-04 17:25:00
119,2026-02-05 13:24:00,2026-02-05 13:42:00,short,49471.81,49515.31,49319.56,49515.31,sl,-45.5,-587.98,-1.046,111839.6,new_york,49490.31,49471.81,2026-02-05 10:40:00
120,2026-02-05 14:44:00,2026-02-05 15:50:00,long,49347.31,49296.31,49525.81,49296.31,sl,-53.0,-581.13,-1.039,111258.48,new_york,49347.31,49321.31,2026-02-05 11:35:00
121,2026-02-05 16:07:00,2026-02-05 16:30:00,short,49348.81,49386.81,49215.81,49215.81,tp,131.0,1917.74,3.447,113176.22,new_york,49361.81,49348.81,2026-02-05 15:55:00
122,2026-02-06 12:48:00,2026-02-06 13:01:00,short,49022.41,49062.91,48880.66,49062.91,sl,-42.5,-593.83,-1.049,112582.39,new_york,49037.91,49022.41,2026-02-06 12:05:00
123,2026-02-06 17:56:00,2026-02-06 22:22:00,long,49712.6,49619.6,50038.1,50038.1,tp,323.5,1958.09,3.478,114540.48,new_york,49712.6,49644.6,2026-02-06 17:45:00
124,2026-02-09 13:32:00,2026-02-09 15:06:00,short,50067.31,50113.31,49906.31,50113.31,sl,-48.0,-597.6,-1.043,113942.88,new_york,50088.31,50067.31,2026-02-09 13:20:00
125,2026-02-09 15:19:00,2026-02-09 15:54:00,long,50090.41,50034.81,50285.010000000024,50034.81,sl,-57.6,-590.21,-1.036,113352.67,new_york,50090.41,50059.81,2026-02-09 15:05:00
126,2026-02-09 17:19:00,2026-02-09 17:21:00,short,50036.81,50073.81,49907.31,50073.81,sl,-39.0,-597.4,-1.054,112755.27,new_york,50048.81,50036.81,2026-02-09 16:20:00
127,2026-02-09 17:38:00,2026-02-09 20:21:00,short,50212.81,50265.31,50029.06,50029.06,tp,181.75,1951.74,3.462,114707.01,new_york,50240.31,50212.81,2026-02-09 10:35:00
129,2026-02-10 12:18:00,2026-02-10 14:12:00,long,50157.5,50121.91,50282.06499999999,50121.91,sl,-37.59,-605.77,-1.056,114101.25,new_york,50157.5,50146.91,2026-02-10 11:20:00
130,2026-02-10 14:31:00,2026-02-10 14:40:00,long,50142.5,50103.5,50279.0,50103.5,sl,-41.0,-599.76,-1.051,113501.48,new_york,50142.5,50128.5,2026-02-10 14:30:00
131,2026-02-10 16:04:00,2026-02-10 16:21:00,short,50133.95,50164.5,50027.02499999999,50164.5,sl,-32.55,-604.66,-1.065,112896.82,new_york,50139.5,50133.95,2026-02-10 14:50:00
128,2026-02-09 19:01:00,2026-02-10 16:29:00,short,50140.0,50203.55,49917.57499999999,50203.55,sl,-65.55,-581.52,-1.031,112315.3,new_york,50178.55,50140.0,2026-02-09 18:20:00
133,2026-02-11 15:28:00,2026-02-11 15:30:00,short,50263.31,50299.85,50135.42,50299.85,sl,-38.54,-592.31,-1.055,111722.99,new_york,50274.85,50263.31,2026-02-11 13:50:00
132,2026-02-11 15:16:00,2026-02-11 15:38:00,long,50242.71,50191.31,50422.61,50422.61,tp,177.9,1943.67,3.461,113666.66,new_york,50242.71,50216.31,2026-02-11 15:15:00
134,2026-02-12 14:08:00,2026-02-12 15:03:00,long,50269.2,50228.2,50412.7,50228.2,sl,-43.0,-596.06,-1.049,113070.6,new_york,50269.2,50253.2,2026-02-12 13:00:00
135,2026-02-12 16:23:00,2026-02-12 16:32:00,long,50226.01,50180.61,50384.91,50384.91,tp,156.9,1953.83,3.456,115024.43,new_york,50226.01,50205.61,2026-02-12 15:35:00
137,2026-02-13 12:52:00,2026-02-13 13:06:00,long,49305.71,49256.71,49477.21,49256.71,sl,-51.0,-598.6,-1.041,114425.83,new_york,49305.71,49281.71,2026-02-13 09:00:00
136,2026-02-13 11:49:00,2026-02-13 13:31:00,short,49380.31,49422.81,49231.56,49231.56,tp,146.75,1985.86,3.453,116411.7,new_york,49397.81,49380.31,2026-02-13 11:45:00
