trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,ob_zone_high,ob_zone_low,ob_confirmed_at
12,2026-01-08 16:31:00,2026-01-08 16:35:00,short,48934.7,48964.31999999999,48860.65,48860.65,tp,72.05,1251.55,2.432,104154.88,new_york,48899.61,48880.65,2026-01-08 11:25:00
13,2026-01-09 14:11:00,2026-01-09 15:12:00,long,49262.3,49239.3,49319.8,49319.8,tp,55.5,1256.65,2.413,105411.53,new_york,49262.35,49259.3,2026-01-09 13:35:00
14,2026-01-09 17:04:00,2026-01-09 17:05:00,long,49238.3,49211.35,49305.67500000002,49211.35,sl,-28.95,-566.17,-1.074,104845.36,new_york,49238.3,49231.35,2026-01-09 11:20:00
15,2026-01-12 14:44:00,2026-01-12 14:48:00,short,49159.9,49176.32,49118.85,49176.32,sl,-18.42,-588.08,-1.122,104257.28,new_york,49162.81,49138.85,2026-01-12 12:15:00
16,2026-01-12 16:41:00,2026-01-12 16:44:00,short,49291.7,49306.84,49253.85,49253.85,tp,35.85,1234.35,2.368,105491.64,new_york,49292.71,49273.85,2026-01-12 10:25:00
17,2026-01-13 16:10:00,2026-01-13 16:32:00,long,49590.41,49497.91,49821.66,49497.91,sl,-94.5,-538.86,-1.022,104952.78,new_york,49592.41,49517.91,2026-01-13 16:10:00
18,2026-01-14 19:15:00,2026-01-14 22:32:00,long,48917.95,48835.95,49122.95,49122.95,tp,203.0,1299.11,2.476,106251.89,new_york,48917.95,48855.95,2026-01-14 19:15:00
19,2026-01-16 14:45:00,2026-01-16 16:41:00,long,49466.15,49407.01,49614.0,49407.01,sl,-61.14,-549.23,-1.034,105702.66,new_york,49466.15,49427.01,2026-01-16 14:45:00
20,2026-01-16 19:15:00,2026-01-16 20:05:00,long,49394.15,49370.6,49453.02500000001,49453.02500000001,tp,56.88,1276.4,2.415,106979.06,new_york,49408.1,49390.6,2026-01-16 18:40:00
21,2026-01-19 17:56:00,2026-01-20 08:15:00,long,48908.15,48857.2,49035.52500000001,48857.2,sl,-52.95,-555.89,-1.039,106423.17,new_york,48920.7,48877.2,2026-01-19 17:00:00
22,2026-01-21 18:58:00,2026-01-21 19:05:00,long,48777.1,48705.1,48957.1,48705.1,sl,-74.0,-546.9,-1.028,105876.27,new_york,48787.1,48725.1,2026-01-21 17:15:00
23,2026-01-22 15:31:00,2026-01-22 16:18:00,long,49249.41,49211.91,49343.16,49343.16,tp,91.75,1295.22,2.447,107171.49,new_york,49251.51,49231.91,2026-01-22 15:30:00
24,2026-01-22 18:56:00,2026-01-22 19:31:00,long,49492.55,49459.05,49576.3,49576.3,tp,81.75,1307.65,2.44,108479.14,new_york,49493.05,49479.05,2026-01-22 18:50:00
25,2026-01-23 17:22:00,2026-01-23 17:52:00,short,49125.25,49155.47,49049.7,49155.47,sl,-32.22,-578.29,-1.066,107900.85,new_york,49136.7,49069.7,2026-01-23 17:20:00
26,2026-01-23 18:37:00,2026-01-23 18:45:00,short,49163.7,49180.575999999994,49121.51,49121.51,tp,40.19,1284.82,2.381,109185.67,new_york,49178.51,49141.51,2026-01-23 16:50:00
27,2026-01-26 15:49:00,2026-01-26 15:51:00,short,49139.21,49155.01,49099.71,49155.01,sl,-17.8,-615.03,-1.127,108570.64,new_york,49146.71,49119.71,2026-01-26 15:40:00
28,2026-01-27 19:34:00,2026-01-27 20:05:00,long,48921.45,48866.5,49058.82499999999,48866.5,sl,-56.95,-562.61,-1.036,108008.03,new_york,48934.45,48886.5,2026-01-27 17:50:00
29,2026-01-29 16:48:00,2026-01-29 16:55:00,long,49002.7,48965.51,49095.67499999999,49095.67499999999,tp,90.97,1321.06,2.446,109329.09,new_york,49016.51,48985.51,2026-01-29 13:25:00
30,2026-02-04 16:23:00,2026-02-04 16:27:00,long,49297.21,49277.21,49347.21,49347.21,tp,48.0,1311.95,2.4,110641.04,new_york,49319.21,49297.21,2026-02-04 12:05:00
31,2026-02-05 15:38:00,2026-02-05 15:50:00,long,49357.31,49306.31,49484.81,49306.31,sl,-53.0,-574.9,-1.039,110066.14,new_york,49357.31,49326.31,2026-02-05 15:35:00
32,2026-02-06 17:50:00,2026-02-06 18:03:00,long,49679.1,49624.6,49815.35,49815.35,tp,134.25,1355.63,2.463,111421.77,new_york,49712.6,49644.6,2026-02-06 17:45:00
33,2026-02-06 18:25:00,2026-02-06 18:34:00,short,49781.6,49811.2,49707.6,49811.2,sl,-31.6,-594.75,-1.068,110827.02,new_york,49820.6,49727.6,2026-02-06 18:25:00
34,2026-02-09 14:10:00,2026-02-09 15:00:00,short,50086.31,50101.909999999996,50047.31,50101.909999999996,sl,-17.6,-625.18,-1.128,110201.84,new_york,50088.31,50067.31,2026-02-09 13:20:00
35,2026-02-10 14:31:00,2026-02-10 14:37:00,long,50141.5,50108.5,50224.0,50108.5,sl,-35.0,-584.4,-1.061,109617.43,new_york,50142.5,50128.5,2026-02-10 14:30:00
36,2026-02-11 15:15:00,2026-02-11 15:30:00,long,50241.4,50196.31,50354.125000000015,50354.125000000015,tp,110.73,1345.91,2.456,110963.34,new_york,50242.71,50216.31,2026-02-11 15:15:00
37,2026-02-12 14:07:00,2026-02-12 15:02:00,long,50265.71,50233.2,50346.985,50233.2,sl,-34.51,-588.95,-1.062,110374.39,new_york,50269.2,50253.2,2026-02-12 13:00:00
38,2026-02-16 13:45:00,2026-02-16 14:27:00,short,49713.55,49730.130000000005,49672.1,49730.130000000005,sl,-18.58,-618.44,-1.121,109755.95,new_york,49717.6,49692.1,2026-02-16 13:05:00
39,2026-02-17 15:51:00,2026-02-17 15:56:00,short,49501.81,49527.61,49437.31,49437.31,tp,62.5,1329.41,2.422,111085.36,new_york,49492.31,49457.31,2026-02-17 14:30:00
40,2026-02-17 15:52:00,2026-02-17 15:54:00,short,49496.81,49511.81,49459.31,49459.31,tp,35.5,1298.78,2.367,112384.14,new_york,49490.31,49479.31,2026-02-17 12:40:00
41,2026-02-17 17:47:00,2026-02-17 17:59:00,short,49299.5,49329.3,49225.0,49329.3,sl,-31.8,-599.63,-1.067,111784.5,new_york,49402.5,49245.0,2026-02-17 17:40:00
42,2026-02-19 15:39:00,2026-02-19 16:33:00,long,49510.61,49430.01,49712.11,49430.01,sl,-82.6,-572.79,-1.025,111211.71,new_york,49511.51,49450.01,2026-02-19 14:25:00
43,2026-02-19 19:51:00,2026-02-19 19:53:00,long,49321.35,49283.25,49416.59999999999,49283.25,sl,-40.1,-585.25,-1.052,110626.46,new_york,49371.85,49303.25,2026-02-19 19:25:00
44,2026-02-24 18:07:00,2026-02-24 18:12:00,short,49201.75,49218.53,49159.8,49218.53,sl,-18.78,-619.06,-1.119,110007.4,new_york,49210.25,49179.8,2026-02-24 18:05:00
45,2026-02-24 19:49:00,2026-02-24 20:01:00,short,49220.75,49236.33,49181.8,49236.33,sl,-17.58,-620.65,-1.128,109386.76,new_york,49236.8,49201.8,2026-02-24 18:35:00
46,2026-02-25 14:31:00,2026-02-25 16:00:00,long,49314.65,49291.41,49372.75,49372.75,tp,56.1,1320.27,2.414,110707.03,new_york,49320.11,49311.41,2026-02-25 14:25:00
47,2026-02-25 16:30:00,2026-02-25 16:31:00,short,49412.1,49429.575999999994,49368.41,49368.41,tp,41.69,1320.49,2.386,112027.52,new_york,49405.91,49388.41,2026-02-25 16:30:00
48,2026-02-25 18:18:00,2026-02-25 18:46:00,long,49280.65,49229.15,49409.4,49409.4,tp,126.75,1378.59,2.461,113406.11,new_york,49282.6,49249.15,2026-02-25 18:10:00
49,2026-02-25 18:25:00,2026-02-25 18:27:00,short,49346.65,49362.270000000004,49307.6,49362.270000000004,sl,-17.62,-631.86,-1.128,112774.25,new_york,49411.6,49327.6,2026-02-25 17:10:00
50,2026-02-25 19:10:00,2026-02-25 19:15:00,short,49401.6,49416.78,49363.65,49416.78,sl,-17.18,-638.16,-1.132,112136.09,new_york,49440.65,49383.65,2026-02-25 19:10:00
51,2026-02-26 19:37:00,2026-02-26 20:34:00,long,49270.5,49226.8,49379.74999999999,49379.74999999999,tp,107.25,1376.04,2.454,113512.13,new_york,49278.8,49246.8,2026-02-26 17:55:00
52,2026-02-27 18:17:00,2026-02-27 18:23:00,short,48983.85,49003.306,48935.21,49003.306,sl,-21.46,-625.9,-1.103,112886.22,new_york,49086.9,48955.21,2026-02-27 16:55:00
53,2026-03-02 18:03:00,2026-03-02 18:04:00,short,48838.0,48861.8,48778.5,48861.8,sl,-25.8,-611.86,-1.084,112274.36,new_york,48885.5,48798.5,2026-03-02 17:35:00
54,2026-03-03 16:23:00,2026-03-03 16:42:00,long,47999.71,47918.71,48202.21,47918.71,sl,-83.0,-575.23,-1.025,111699.13,new_york,48016.21,47938.71,2026-03-03 13:40:00
55,2026-03-04 14:04:00,2026-03-04 14:17:00,long,48549.11,48492.11,48691.61,48492.11,sl,-59.0,-578.09,-1.035,111121.04,new_york,48561.11,48512.11,2026-03-04 12:50:00
56,2026-03-05 15:25:00,2026-03-05 15:36:00,long,48459.91,48423.41,48551.16,48423.41,sl,-38.5,-586.05,-1.055,110534.99,new_york,48481.91,48443.41,2026-03-05 11:05:00
57,2026-03-05 18:41:00,2026-03-05 19:04:00,long,47923.5,47875.1,48044.5,48044.5,tp,119.0,1358.85,2.459,111893.84,new_york,47952.6,47895.1,2026-03-05 18:40:00
58,2026-03-06 14:30:00,2026-03-06 14:36:00,long,47697.51,47667.01,47773.76,47667.01,sl,-32.5,-596.16,-1.066,111297.68,new_york,47707.01,47687.01,2026-03-06 14:20:00
59,2026-03-09 18:35:00,2026-03-09 19:26:00,long,47055.1,46994.6,47206.35,47206.35,tp,149.25,1372.82,2.467,112670.5,new_york,47069.6,47014.6,2026-03-09 18:30:00
60,2026-03-13 13:49:00,2026-03-13 13:50:00,short,46793.51,46811.71,46748.01,46811.71,sl,-20.2,-625.26,-1.11,112045.25,new_york,46796.51,46768.01,2026-03-13 13:40:00
61,2026-03-16 15:54:00,2026-03-16 16:45:00,long,46905.81,46846.81,47053.31,47053.31,tp,145.5,1381.57,2.466,113426.82,new_york,46907.81,46866.81,2026-03-16 15:45:00
62,2026-03-17 19:41:00,2026-03-17 19:43:00,short,47053.05,47069.270000000004,47012.5,47069.270000000004,sl,-18.22,-637.06,-1.123,112789.76,new_york,47095.5,47032.5,2026-03-17 19:40:00
63,2026-03-18 17:58:00,2026-03-18 17:59:00,short,46574.2,46591.0,46532.2,46591.0,sl,-18.8,-631.09,-1.119,112158.67,new_york,46611.2,46552.2,2026-03-18 17:55:00
64,2026-03-20 16:27:00,2026-03-20 16:38:00,long,45890.71,45846.71,46000.71,45846.71,sl,-46.0,-586.28,-1.045,111572.39,new_york,45912.21,45866.71,2026-03-20 16:00:00
65,2026-03-20 16:44:00,2026-03-20 16:45:00,short,46003.9,46024.576,45952.21,46024.576,sl,-22.68,-611.82,-1.097,110960.56,new_york,46020.21,45972.21,2026-03-20 12:55:00
66,2026-03-20 18:16:00,2026-03-20 21:20:00,long,45772.9,45650.9,46077.9,45650.9,sl,-124.0,-563.9,-1.016,110396.66,new_york,45805.9,45670.9,2026-03-20 18:15:00
67,2026-03-23 13:50:00,2026-03-23 13:51:00,short,45303.81,45320.009999999995,45263.31,45263.31,tp,38.5,1311.81,2.377,111708.48,new_york,45332.31,45283.31,2026-03-23 13:30:00
68,2026-03-23 15:42:00,2026-03-23 15:43:00,short,46536.81,46572.21,46448.31,46572.21,sl,-37.4,-590.1,-1.056,111118.38,new_york,46809.31,46468.31,2026-03-23 14:55:00
69,2026-03-23 17:28:00,2026-03-23 18:52:00,long,46507.0,46413.0,46742.0,46413.0,sl,-96.0,-567.41,-1.021,110550.96,new_york,46520.5,46433.0,2026-03-23 17:25:00
70,2026-03-24 13:58:00,2026-03-24 14:00:00,short,46169.91,46185.91,46129.91,46185.91,sl,-18.0,-621.85,-1.125,109929.12,new_york,46207.41,46149.91,2026-03-24 13:30:00
71,2026-03-24 14:48:00,2026-03-24 14:51:00,short,46200.91,46220.310000000005,46152.41,46152.41,tp,46.5,1317.45,2.397,111246.57,new_york,46213.41,46172.41,2026-03-24 14:30:00
72,2026-03-25 15:10:00,2026-03-25 15:18:00,long,46639.91,46489.91,47014.91,46489.91,sl,-152.0,-563.65,-1.013,110682.92,new_york,46639.91,46509.91,2026-03-25 15:10:00
73,2026-03-25 16:30:00,2026-03-25 16:31:00,short,46703.6,46733.876,46627.91,46733.876,sl,-32.28,-589.97,-1.066,110092.94,new_york,46664.91,46647.91,2026-03-25 15:35:00
74,2026-03-25 16:31:00,2026-03-25 16:43:00,short,46721.6,46761.075999999994,46622.91,46622.91,tp,96.69,1348.27,2.449,111441.22,new_york,46681.41,46642.91,2026-03-25 11:55:00
75,2026-03-25 19:00:00,2026-03-25 19:05:00,long,46428.9,46369.4,46577.65,46369.4,sl,-61.5,-575.94,-1.034,110865.28,new_york,46490.4,46389.4,2026-03-25 19:00:00
76,2026-03-26 19:16:00,2026-03-26 19:17:00,long,46156.75,46131.0,46221.125,46131.0,sl,-27.75,-597.38,-1.078,110267.9,new_york,46186.5,46151.0,2026-03-26 17:00:00
