trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,ob_zone_high,ob_zone_low,ob_confirmed_at
28,2026-01-14 13:47:00,2026-01-14 14:33:00,short,49050.81,49097.81,48933.31,49097.81,sl,-49.0,-539.0,-1.043,102860.27,new_york,49057.81,49048.31,2026-01-14 13:00:00
29,2026-01-14 16:29:00,2026-01-14 16:30:00,short,49062.31,49116.81,48926.06,49116.81,sl,-56.5,-533.17,-1.037,102327.1,new_york,49076.81,49060.31,2026-01-14 15:45:00
30,2026-01-14 19:15:00,2026-01-14 23:01:00,long,48917.95,48815.95,49172.95,49172.95,tp,253.0,1269.06,2.48,103596.15,new_york,48917.95,48855.95,2026-01-14 19:15:00
31,2026-01-16 14:45:00,2026-01-16 16:51:00,long,49466.15,49387.01,49664.0,49387.01,sl,-81.14,-531.07,-1.025,103065.08,new_york,49466.15,49427.01,2026-01-16 14:45:00
32,2026-01-16 19:15:00,2026-01-16 21:04:00,long,49394.15,49350.6,49503.02500000001,49503.02500000001,tp,106.88,1264.65,2.454,104329.73,new_york,49408.1,49390.6,2026-01-16 18:40:00
33,2026-01-19 17:56:00,2026-01-20 08:17:00,long,48908.15,48837.2,49085.52500000001,48837.2,sl,-72.95,-536.35,-1.028,103793.38,new_york,48920.7,48877.2,2026-01-19 17:00:00
34,2026-01-20 15:17:00,2026-01-20 17:10:00,short,48747.21,48811.71,48585.96,48585.96,tp,159.25,1281.33,2.469,105074.7,new_york,48771.71,48743.71,2026-01-20 15:10:00
35,2026-01-21 15:57:00,2026-01-21 16:04:00,short,48389.91,48452.91,48232.41,48452.91,sl,-65.0,-542.05,-1.032,104532.65,new_york,48412.91,48385.91,2026-01-21 15:30:00
36,2026-01-21 18:58:00,2026-01-21 19:08:00,long,48777.1,48685.1,49007.1,48685.1,sl,-94.0,-534.03,-1.022,103998.62,new_york,48787.1,48725.1,2026-01-21 17:15:00
37,2026-01-22 15:31:00,2026-01-22 16:30:00,long,49249.41,49191.91,49393.16,49393.16,tp,141.75,1281.9,2.465,105280.52,new_york,49251.51,49231.91,2026-01-22 15:30:00
38,2026-01-22 18:56:00,2026-01-22 21:56:00,long,49492.55,49439.05,49626.3,49439.05,sl,-55.5,-546.08,-1.037,104734.44,new_york,49493.05,49479.05,2026-01-22 18:50:00
39,2026-01-23 14:43:00,2026-01-23 15:53:00,short,49277.25,49334.71,49133.600000000006,49133.600000000006,tp,141.65,1290.95,2.465,106025.39,new_york,49294.71,49277.01,2026-01-23 14:30:00
40,2026-01-23 17:20:00,2026-01-23 17:56:00,short,49085.75,49176.7,48858.37500000001,49176.7,sl,-92.95,-541.78,-1.022,105483.61,new_york,49136.7,49069.7,2026-01-23 17:20:00
41,2026-01-23 17:25:00,2026-01-23 20:05:00,short,49141.7,49218.51,48949.67499999999,48949.67499999999,tp,190.03,1311.51,2.474,106795.12,new_york,49178.51,49141.51,2026-01-23 16:50:00
42,2026-01-26 14:24:00,2026-01-26 15:58:00,short,49092.9,49161.21,48922.12500000001,49161.21,sl,-70.31,-549.61,-1.029,106245.51,new_york,49121.21,49091.95,2026-01-26 13:55:00
43,2026-01-26 15:45:00,2026-01-26 16:27:00,short,49119.71,49186.71,48952.21,49186.71,sl,-69.0,-549.92,-1.03,105695.6,new_york,49146.71,49119.71,2026-01-26 15:40:00
44,2026-01-26 18:27:00,2026-01-26 20:20:00,short,49279.9,49384.4,49018.65,49384.4,sl,-106.5,-538.59,-1.019,105157.0,new_york,49344.4,49270.9,2026-01-26 18:10:00
45,2026-01-29 16:46:00,2026-01-29 16:47:00,long,48974.2,48945.51,49045.92499999999,48945.51,sl,-30.69,-562.44,-1.07,104594.57,new_york,49016.51,48985.51,2026-01-29 13:25:00
46,2026-02-04 16:21:00,2026-02-04 16:28:00,long,49289.21,49257.21,49369.21,49369.21,tp,78.0,1274.75,2.438,105869.31,new_york,49319.21,49297.21,2026-02-04 12:05:00
47,2026-02-04 16:29:00,2026-02-04 16:30:00,short,49398.71,49450.71,49268.71,49450.71,sl,-54.0,-549.71,-1.038,105319.61,new_york,49410.71,49393.71,2026-02-04 16:05:00
48,2026-02-05 15:38:00,2026-02-05 15:51:00,long,49357.31,49286.31,49534.81,49286.31,sl,-73.0,-541.43,-1.028,104778.17,new_york,49357.31,49326.31,2026-02-05 15:35:00
49,2026-02-06 17:50:00,2026-02-06 18:41:00,long,49679.1,49604.6,49865.35,49865.35,tp,184.25,1295.66,2.473,106073.84,new_york,49712.6,49644.6,2026-02-06 17:45:00
50,2026-02-06 18:25:00,2026-02-06 18:40:00,short,49781.6,49860.6,49584.1,49860.6,sl,-81.0,-537.15,-1.025,105536.68,new_york,49820.6,49727.6,2026-02-06 18:25:00
51,2026-02-09 13:48:00,2026-02-09 16:46:00,short,50068.31,50128.31,49918.31,49918.31,tp,148.0,1301.62,2.467,106838.3,new_york,50088.31,50067.31,2026-02-09 13:20:00
52,2026-02-10 13:45:00,2026-02-10 15:00:00,short,50154.5,50204.5,50029.5,50029.5,tp,123.0,1314.11,2.46,108152.41,new_york,50164.5,50148.5,2026-02-10 13:45:00
53,2026-02-10 14:31:00,2026-02-10 14:40:00,long,50141.5,50088.5,50274.0,50088.5,sl,-55.0,-554.35,-1.038,107598.06,new_york,50142.5,50128.5,2026-02-10 14:30:00
54,2026-02-10 16:03:00,2026-02-10 16:25:00,short,50135.31,50179.5,50024.83499999999,50179.5,sl,-46.19,-562.34,-1.045,107035.73,new_york,50139.5,50133.95,2026-02-10 14:50:00
55,2026-02-11 15:15:00,2026-02-11 15:34:00,long,50241.4,50176.31,50404.125000000015,50404.125000000015,tp,160.73,1321.5,2.469,108357.23,new_york,50242.71,50216.31,2026-02-11 15:15:00
