trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,entry_method,fvg_type,fvg_zone_high,fvg_zone_low,fvg_confirmed_at
14,2025-12-15 21:14:00,2025-12-15 21:59:00,long,48352.93,48316.93,48442.93,48442.93,tp,88.0,1199.25,2.444,99319.8,new_york,conservative,bullish,48354.48,48341.93,2025-12-15 20:55:00
15,2025-12-15 22:21:00,2025-12-16 02:15:00,long,48411.98,48377.93,48497.10500000001,48377.93,sl,-36.05,-525.77,-1.059,98794.03,new_york,conservative,bullish,48413.43,48402.93,2025-12-15 22:00:00
16,2025-12-15 22:33:00,2025-12-16 03:35:00,long,48402.93,48355.48,48521.55499999999,48355.48,sl,-49.45,-517.53,-1.042,98276.5,new_york,conservative,bullish,48402.93,48380.48,2025-12-15 21:55:00
17,2025-12-16 14:21:00,2025-12-16 15:31:00,long,48425.31,48394.38,48502.634999999995,48502.634999999995,tp,75.32,1196.68,2.435,99473.18,new_york,conservative,bullish,48425.31,48419.38,2025-12-16 14:15:00
18,2025-12-16 15:52:00,2025-12-16 16:29:00,long,48382.51,48346.83,48471.71000000001,48346.83,sl,-37.68,-525.25,-1.056,98947.93,new_york,conservative,bullish,48382.83,48371.83,2025-12-16 13:40:00
19,2025-12-16 16:29:00,2025-12-16 16:30:00,long,48360.51,48328.71,48440.01000000001,48440.01000000001,tp,77.5,1205.73,2.437,100153.67,new_york,conservative,bullish,48362.01,48353.71,2025-12-16 12:40:00
20,2025-12-16 17:14:00,2025-12-16 17:15:00,long,48288.81,48263.01,48353.30999999998,48263.01,sl,-27.8,-539.59,-1.078,99614.08,new_york,conservative,bullish,48295.11,48288.01,2025-12-16 12:05:00
21,2025-12-16 17:32:00,2025-12-16 17:36:00,short,48260.31,48278.509999999995,48214.81,48214.81,tp,43.5,1190.44,2.39,100804.52,new_york,conservative,bearish,48265.31,48239.81,2025-12-16 17:20:00
22,2025-12-16 20:54:00,2025-12-16 21:02:00,long,48098.48,48055.43,48206.10500000001,48055.43,sl,-45.05,-527.44,-1.046,100277.09,new_york,conservative,bullish,48102.98,48080.43,2025-12-16 20:45:00
23,2025-12-16 21:30:00,2025-12-16 21:35:00,short,48041.48,48063.48,47986.48,48063.48,sl,-24.0,-546.97,-1.091,99730.12,new_york,conservative,bearish,48073.93,48011.48,2025-12-16 21:05:00
24,2025-12-16 22:14:00,2025-12-16 22:35:00,long,48072.43,48023.98,48193.55499999999,48193.55499999999,tp,119.12,1226.04,2.459,100956.16,new_york,conservative,bullish,48074.43,48048.98,2025-12-16 22:05:00
25,2025-12-16 22:35:00,2025-12-16 22:37:00,short,48185.93,48205.15,48137.88,48205.15,sl,-21.22,-557.31,-1.104,100398.85,new_york,conservative,bearish,48198.38,48162.88,2025-12-16 19:25:00
26,2025-12-16 22:40:00,2025-12-16 22:59:00,long,48164.98,48113.48,48293.73,48113.48,sl,-53.5,-521.49,-1.039,99877.37,new_york,conservative,bullish,48166.93,48138.48,2025-12-16 22:35:00
27,2025-12-17 14:35:00,2025-12-17 15:20:00,long,48218.13,48189.13,48290.63,48189.13,sl,-31.0,-533.83,-1.069,99343.54,new_york,conservative,bullish,48218.13,48214.13,2025-12-17 14:35:00
28,2025-12-17 15:20:00,2025-12-17 15:58:00,long,48188.31,48163.13,48251.259999999995,48251.259999999995,tp,60.95,1202.34,2.421,100545.88,new_york,conservative,bullish,48196.01,48188.13,2025-12-17 11:50:00
29,2025-12-17 16:43:00,2025-12-17 16:50:00,long,48232.11,48200.91,48310.10999999999,48310.10999999999,tp,76.0,1224.6,2.436,101770.48,new_york,conservative,bullish,48237.11,48225.91,2025-12-17 16:35:00
30,2025-12-17 17:38:00,2025-12-17 17:43:00,long,48167.41,48128.01,48265.91,48128.01,sl,-41.4,-534.68,-1.051,101235.79,new_york,conservative,bullish,48170.81,48153.01,2025-12-17 11:20:00
31,2025-12-17 18:03:00,2025-12-17 18:05:00,short,48050.91,48068.11,48007.91,48068.11,sl,-19.2,-565.04,-1.116,100670.76,new_york,conservative,bearish,48074.41,48032.91,2025-12-17 17:55:00
32,2025-12-17 22:15:00,2025-12-17 22:18:00,short,47965.88,47981.85999999999,47925.93,47981.85999999999,sl,-17.98,-566.35,-1.125,100104.4,new_york,conservative,bearish,47968.93,47950.93,2025-12-17 22:05:00
33,2025-12-18 14:14:00,2025-12-18 14:44:00,long,48003.11,47969.13,48088.06000000001,47969.13,sl,-35.98,-529.98,-1.059,99574.42,new_york,conservative,bullish,48004.63,47994.13,2025-12-18 13:35:00
34,2025-12-18 14:33:00,2025-12-18 15:30:00,long,47979.51,47940.63,48076.710000000014,48076.710000000014,tp,95.2,1225.56,2.449,100799.98,new_york,conservative,bullish,47982.13,47965.63,2025-12-18 13:15:00
35,2025-12-18 15:50:00,2025-12-18 16:31:00,long,48133.81,48086.81,48251.31,48251.31,tp,115.5,1238.55,2.457,102038.53,new_york,conservative,bullish,48143.81,48111.81,2025-12-18 15:45:00
36,2025-12-18 16:29:00,2025-12-18 16:30:00,long,48132.31,48105.81,48198.56,48198.56,tp,64.25,1221.96,2.425,103260.5,new_york,conservative,bullish,48132.81,48130.81,2025-12-18 16:10:00
37,2025-12-18 17:16:00,2025-12-18 17:18:00,long,48132.11,48103.61,48203.36,48103.61,sl,-30.5,-552.53,-1.07,102707.96,new_york,conservative,bullish,48141.61,48128.61,2025-12-18 16:55:00
38,2025-12-18 17:53:00,2025-12-18 18:56:00,long,48301.18,48229.11,48481.354999999996,48229.11,sl,-74.07,-527.79,-1.028,102180.17,new_york,conservative,bullish,48306.11,48254.11,2025-12-18 17:40:00
39,2025-12-18 18:57:00,2025-12-18 19:05:00,long,48193.63,48150.11,48302.42999999999,48150.11,sl,-45.52,-534.38,-1.046,101645.79,new_york,conservative,bullish,48200.61,48175.11,2025-12-18 17:25:00
