trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,entry_method,fvg_type,fvg_zone_high,fvg_zone_low,fvg_confirmed_at
301,2026-01-23 15:13:00,2026-01-23 16:40:00,short,49248.51,49306.2,49046.595000000016,49046.595000000016,tp,199.91,1700.44,3.465,101529.99,new_york,conservative,bearish,49281.2,49248.01,2026-01-23 15:05:00
302,2026-01-23 15:40:00,2026-01-23 16:36:00,short,49184.01,49213.51,49080.76,49080.76,tp,101.25,1713.18,3.432,103243.17,new_york,conservative,bearish,49188.51,49178.51,2026-01-23 15:30:00
303,2026-01-23 16:57:00,2026-01-23 17:55:00,short,49130.7,49163.51,49015.864999999976,49163.51,sl,-34.81,-547.68,-1.061,102695.49,new_york,conservative,bearish,49138.51,49129.2,2026-01-23 16:35:00
304,2026-01-23 21:04:00,2026-01-23 21:21:00,short,49078.25,49138.75,48866.5,49138.75,sl,-62.5,-530.45,-1.033,102165.04,new_york,conservative,bearish,49113.75,49075.75,2026-01-23 19:45:00
305,2026-01-23 21:38:00,2026-01-23 23:20:00,long,49063.2,49007.75,49257.27499999999,49007.75,sl,-57.45,-529.25,-1.036,101635.79,new_york,conservative,bullish,49067.25,49032.75,2026-01-23 21:05:00
306,2026-01-26 13:45:00,2026-01-26 15:51:00,short,49086.9,49152.81,48856.21500000001,49152.81,sl,-67.91,-523.6,-1.03,101112.19,new_york,conservative,bearish,49127.81,49084.21,2026-01-26 11:35:00
307,2026-01-26 13:57:00,2026-01-26 14:04:00,short,49076.9,49113.91,48947.36499999999,49113.91,sl,-39.01,-535.64,-1.054,100576.55,new_york,conservative,bearish,49088.91,49075.71,2026-01-26 13:50:00
308,2026-01-26 14:19:00,2026-01-26 16:31:00,long,49102.95,49059.9,49253.624999999985,49253.624999999985,tp,148.67,1745.77,3.454,102322.31,new_york,conservative,bullish,49102.95,49084.9,2026-01-26 14:05:00
309,2026-01-26 15:52:00,2026-01-26 16:38:00,long,49138.21,49085.21,49323.71,49323.71,tp,183.5,1741.11,3.462,104063.43,new_york,conservative,bullish,49138.21,49110.21,2026-01-26 15:50:00
310,2026-01-26 17:47:00,2026-01-26 18:20:00,short,49323.9,49358.9,49201.4,49201.4,tp,120.5,1791.38,3.443,105854.81,new_york,conservative,bearish,49333.9,49320.95,2026-01-26 17:30:00
311,2026-01-26 18:05:00,2026-01-26 22:21:00,long,49231.9,49163.71,49470.56500000001,49470.56500000001,tp,236.67,1805.85,3.471,107660.65,new_york,conservative,bullish,49234.9,49188.71,2026-01-26 16:35:00
312,2026-01-26 18:25:00,2026-01-26 19:17:00,short,49257.9,49303.95,49096.72500000002,49303.95,sl,-48.05,-552.26,-1.043,107108.39,new_york,conservative,bearish,49278.95,49256.9,2026-01-26 18:05:00
313,2026-01-26 19:24:00,2026-01-26 20:20:00,long,49283.9,49255.4,49383.65,49383.65,tp,97.75,1805.85,3.43,108914.24,new_york,conservative,bullish,49290.9,49280.4,2026-01-26 19:15:00
314,2026-01-26 20:36:00,2026-01-26 20:46:00,long,49426.4,49373.9,49610.15,49373.9,sl,-54.5,-555.94,-1.038,108358.3,new_york,conservative,bullish,49431.4,49398.9,2026-01-26 20:30:00
315,2026-01-26 20:48:00,2026-01-26 23:05:00,long,49371.9,49326.9,49529.4,49326.9,sl,-47.0,-556.44,-1.044,107801.86,new_york,conservative,bullish,49374.9,49351.9,2026-01-26 20:20:00
316,2026-01-26 22:29:00,2026-01-26 22:55:00,long,49444.6,49414.4,49550.29999999999,49414.4,sl,-32.2,-577.67,-1.066,107224.18,new_york,conservative,bullish,49444.9,49439.4,2026-01-26 22:10:00
317,2026-01-27 14:31:00,2026-01-27 15:47:00,short,49187.31,49212.31,49099.81,49099.81,tp,85.5,1833.53,3.42,109057.72,new_york,conservative,bearish,49187.31,49180.31,2026-01-27 14:25:00
318,2026-01-27 14:33:00,2026-01-27 16:11:00,short,49190.31,49226.91,49062.20999999998,49062.20999999998,tp,126.1,1847.13,3.445,110904.84,new_york,conservative,bearish,49201.91,49187.31,2026-01-27 14:20:00
319,2026-01-27 16:30:00,2026-01-27 16:31:00,short,49107.5,49138.81,48997.91500000001,48997.91500000001,tp,107.58,1905.41,3.436,112810.26,new_york,conservative,bearish,49113.81,49103.31,2026-01-27 15:50:00
320,2026-01-27 17:56:00,2026-01-27 19:16:00,long,48992.5,48938.5,49181.5,48938.5,sl,-56.0,-584.94,-1.037,112225.32,new_york,conservative,bullish,48993.0,48963.5,2026-01-27 17:50:00
321,2026-01-27 18:31:00,2026-01-27 18:37:00,short,49122.45,49160.31,48989.939999999995,49160.31,sl,-39.86,-593.85,-1.053,111631.47,new_york,conservative,bearish,49135.31,49119.81,2026-01-27 15:45:00
322,2026-01-27 18:44:00,2026-01-27 18:54:00,long,49120.5,49088.45,49232.67500000001,49088.45,sl,-34.05,-596.09,-1.062,111035.37,new_york,conservative,bullish,49122.45,49113.45,2026-01-27 18:35:00
323,2026-01-27 18:54:00,2026-01-27 19:05:00,long,49078.5,49026.45,49260.67500000001,49026.45,sl,-54.05,-579.55,-1.038,110455.83,new_york,conservative,bullish,49080.45,49051.45,2026-01-27 18:20:00
324,2026-01-27 19:16:00,2026-01-27 20:01:00,long,48924.45,48898.45,49015.45,48898.45,sl,-28.0,-594.76,-1.077,109861.06,new_york,conservative,bullish,48925.5,48923.45,2026-01-27 17:40:00
325,2026-01-27 19:22:00,2026-01-28 02:32:00,short,48964.5,49027.45,48744.17500000001,49027.45,sl,-64.95,-569.83,-1.032,109291.24,new_york,conservative,bearish,49002.45,48959.45,2026-01-27 19:15:00
326,2026-01-27 20:12:00,2026-01-27 20:30:00,short,48893.45,48936.45,48742.95,48936.45,sl,-45.0,-574.85,-1.047,108716.38,new_york,conservative,bearish,48911.45,48878.5,2026-01-27 20:05:00
327,2026-01-27 20:30:00,2026-01-27 20:52:00,short,48941.5,48974.45,48826.17500000001,48974.45,sl,-34.95,-579.6,-1.061,108136.79,new_york,conservative,bearish,48949.45,48923.45,2026-01-27 19:35:00
328,2026-01-27 21:01:00,2026-01-28 08:00:00,long,48962.5,48935.0,49058.75,49058.75,tp,94.25,1862.84,3.427,109999.62,new_york,conservative,bullish,48965.0,48960.0,2026-01-27 20:55:00
