trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,entry_method,fvg_type,fvg_zone_high,fvg_zone_low,fvg_confirmed_at
11,2025-07-03 13:57:00,2025-07-03 14:15:00,long,3353.28,3347.85,3364.140000000001,3347.85,sl,-8.43,-75.24,-1.552,9617.73,london,conservative,bullish,3353.28,3350.85,2025-07-03 13:50:00
12,2025-07-03 17:31:00,2025-07-03 19:46:00,short,3328.33,3333.49,3318.01,3333.49,sl,-8.16,-76.05,-1.581,9541.69,london,conservative,bearish,3330.49,3328.33,2025-07-03 17:25:00
13,2025-07-04 10:24:00,2025-07-07 02:48:00,short,3338.95,3345.21,3326.4299999999994,3326.4299999999994,tp,9.52,72.55,1.521,9614.24,london,conservative,bearish,3342.21,3338.95,2025-07-04 10:20:00
14,2025-07-07 04:42:00,2025-07-07 05:48:00,short,3318.21,3323.26,3308.1099999999997,3308.1099999999997,tp,7.1,67.59,1.406,9681.82,asia,conservative,bearish,3320.26,3318.21,2025-07-07 04:15:00
15,2025-07-07 06:08:00,2025-07-07 13:42:00,short,3310.65,3316.28,3299.39,3299.39,tp,8.26,71.02,1.467,9752.85,asia,conservative,bearish,3313.28,3310.65,2025-07-07 05:40:00
16,2025-07-07 16:10:00,2025-07-07 17:13:00,long,3307.9,3302.48,3318.7400000000002,3318.7400000000002,tp,7.84,70.54,1.446,9823.39,london,conservative,bullish,3307.9,3305.48,2025-07-07 15:45:00
17,2025-07-08 01:50:00,2025-07-08 02:18:00,long,3340.68,3334.46,3353.1199999999994,3334.46,sl,-9.22,-72.81,-1.482,9750.58,asia,conservative,bullish,3340.68,3337.46,2025-07-08 01:10:00
18,2025-07-08 14:53:00,2025-07-08 15:04:00,short,3321.86,3326.98,3311.6200000000003,3326.98,sl,-8.12,-77.32,-1.586,9673.26,london,conservative,bearish,3323.98,3321.86,2025-07-08 14:45:00
19,2025-07-08 15:12:00,2025-07-08 16:13:00,long,3327.3,3322.19,3337.5200000000004,3322.19,sl,-8.11,-76.76,-1.587,9596.5,london,conservative,bullish,3327.3,3325.19,2025-07-08 15:10:00
20,2025-07-08 21:24:00,2025-07-09 02:35:00,long,3303.84,3298.53,3314.46,3298.53,sl,-8.31,-75.09,-1.565,9521.41,new_york,conservative,bullish,3303.84,3301.53,2025-07-08 20:10:00
21,2025-07-09 03:13:00,2025-07-09 04:47:00,long,3305.46,3299.73,3316.92,3299.73,sl,-8.73,-72.53,-1.524,9448.87,asia,conservative,bullish,3305.46,3302.73,2025-07-09 03:10:00
22,2025-07-09 06:19:00,2025-07-09 11:20:00,long,3291.11,3285.57,3302.19,3285.57,sl,-8.54,-72.83,-1.542,9376.05,asia,conservative,bullish,3291.11,3288.57,2025-07-09 06:15:00
23,2025-07-09 11:20:00,2025-07-09 16:51:00,short,3294.44,3300.49,3282.3400000000006,3300.49,sl,-9.05,-70.13,-1.496,9305.92,asia,conservative,bearish,3297.49,3294.44,2025-07-09 05:50:00
24,2025-07-10 15:36:00,2025-07-10 16:00:00,short,3321.72,3327.18,3310.7999999999997,3327.18,sl,-8.46,-72.1,-1.549,9233.82,london,conservative,bearish,3324.18,3321.72,2025-07-10 15:00:00
