trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,entry_method,fvg_type,fvg_zone_high,fvg_zone_low,fvg_confirmed_at
423,2026-01-29 14:25:00,2026-01-29 16:28:00,short,49097.51,49138.51,48954.01,48954.01,tp,141.5,3978.55,3.451,233346.45,new_york,aggressive,bearish,49113.51,49097.51,2026-01-29 13:55:00
424,2026-01-29 16:35:00,2026-01-29 16:46:00,long,49152.2,48983.51,49742.614999999976,48983.51,sl,-170.69,-1180.57,-1.012,232165.88,new_york,aggressive,bullish,49152.2,49008.51,2026-01-29 16:35:00
425,2026-01-29 16:45:00,2026-01-29 17:00:00,short,49114.7,49177.2,48895.95,48895.95,tp,216.75,4046.23,3.468,236212.11,new_york,aggressive,bearish,49152.2,49114.7,2026-01-29 16:45:00
426,2026-01-29 16:54:00,2026-01-29 17:00:00,short,49085.7,49136.7,48907.2,48907.2,tp,176.5,4017.38,3.461,240229.49,new_york,aggressive,bearish,49111.7,49085.7,2026-01-29 16:50:00
427,2026-01-29 17:30:00,2026-01-29 18:06:00,short,48839.7,48906.7,48605.2,48605.2,tp,232.5,4168.16,3.47,244397.65,new_york,aggressive,bearish,48881.7,48839.7,2026-01-29 17:30:00
428,2026-01-29 17:39:00,2026-01-29 18:06:00,short,48782.7,48833.7,48604.2,48604.2,tp,176.5,4156.91,3.461,248554.56,new_york,aggressive,bearish,48808.7,48782.7,2026-01-29 17:35:00
429,2026-01-29 18:09:00,2026-01-29 18:11:00,short,48654.7,48687.7,48539.2,48687.7,sl,-35.0,-1318.09,-1.061,247236.47,new_york,aggressive,bearish,48662.7,48654.7,2026-01-29 18:05:00
430,2026-01-29 18:16:00,2026-01-30 10:07:00,long,48791.7,48629.7,49358.7,48629.7,sl,-164.0,-1251.44,-1.012,245985.03,new_york,aggressive,bullish,48791.7,48654.7,2026-01-29 18:15:00
431,2026-01-29 19:09:00,2026-01-29 19:48:00,long,48942.7,48897.2,49101.95,48897.2,sl,-47.5,-1290.52,-1.044,244694.51,new_york,aggressive,bullish,48942.7,48922.2,2026-01-29 19:05:00
432,2026-01-29 19:57:00,2026-01-29 20:11:00,short,48857.2,48922.15,48629.874999999985,48922.15,sl,-66.95,-1267.6,-1.031,243426.91,new_york,aggressive,bearish,48897.15,48857.2,2026-01-29 19:55:00
433,2026-01-29 20:14:00,2026-01-29 22:50:00,short,48959.65,49016.15,48761.9,49016.15,sl,-58.5,-1266.7,-1.035,242160.21,new_york,aggressive,bearish,48991.15,48959.65,2026-01-29 19:45:00
434,2026-01-30 13:48:00,2026-01-30 15:30:00,long,48824.01,48757.01,49058.51,48757.01,sl,-69.0,-1246.94,-1.03,240913.27,new_york,aggressive,bullish,48824.01,48782.01,2026-01-30 13:35:00
435,2026-01-30 13:55:00,2026-01-30 14:51:00,long,48890.01,48821.01,49131.51,48821.01,sl,-71.0,-1245.9,-1.029,239667.37,new_york,aggressive,bullish,48890.01,48846.01,2026-01-30 13:55:00
436,2026-01-30 15:05:00,2026-01-30 15:25:00,long,48843.01,48811.51,48953.26,48811.51,sl,-33.5,-1281.05,-1.063,238386.32,new_york,aggressive,bullish,48843.01,48836.51,2026-01-30 15:05:00
437,2026-01-30 15:29:00,2026-01-30 16:22:00,short,48833.6,48877.01,48681.664999999986,48877.01,sl,-45.41,-1253.37,-1.046,237132.95,new_york,aggressive,bearish,48852.01,48833.6,2026-01-30 15:25:00
438,2026-01-30 15:30:00,2026-01-30 16:19:00,short,48828.84,48856.01,48733.74499999998,48856.01,sl,-29.17,-1279.67,-1.074,235853.28,new_york,aggressive,bearish,48831.01,48828.84,2026-01-30 15:30:00
439,2026-01-30 16:21:00,2026-01-30 16:32:00,long,48853.51,48820.01,48970.76,48970.76,tp,115.25,4078.59,3.44,239931.87,new_york,aggressive,bullish,48853.51,48845.01,2026-01-30 16:20:00
440,2026-01-30 16:22:00,2026-01-30 16:30:00,short,48882.01,48916.01,48763.01,48916.01,sl,-36.0,-1248.64,-1.059,238683.23,new_york,aggressive,bearish,48891.01,48882.01,2026-01-30 14:20:00
441,2026-01-30 16:39:00,2026-01-30 16:45:00,long,48941.2,48889.01,49123.864999999976,48889.01,sl,-54.19,-1239.15,-1.038,237444.08,new_york,aggressive,bullish,48941.2,48914.01,2026-01-30 16:35:00
442,2026-01-30 16:45:00,2026-01-30 16:54:00,short,48938.2,48966.2,48840.2,48840.2,tp,96.0,4070.47,3.429,241514.55,new_york,aggressive,bearish,48941.2,48938.2,2026-01-30 16:45:00
443,2026-01-30 16:46:00,2026-01-30 16:54:00,long,48871.51,48838.51,48987.01,48838.51,sl,-35.0,-1259.17,-1.061,240255.38,new_york,aggressive,bullish,48871.51,48863.51,2026-01-30 16:25:00
444,2026-01-30 16:59:00,2026-01-30 17:05:00,long,48829.51,48804.01,48918.76,48918.76,tp,87.25,4110.25,3.422,244365.63,new_york,aggressive,bullish,48829.51,48829.01,2026-01-30 16:15:00
