trade_id,type,entry_time,entry_price,exit_time,exit_price,stop_loss,take_profit,pnl,pnl_pct,status,be_activated,trailing_activated,rr_ratio,pattern,confidence,max_favorable,max_adverse
1,short,2026-03-09 01:20:00,46527.68,2026-03-09 01:30:00,46524.68,46570.0,46374.21,3.0,0.003,closed_be,True,True,3.626417769376234,engulfing_bearish,0.6666666666666667,24.0,65.0
2,short,2026-03-09 01:35:00,46601.18,2026-03-09 01:40:00,46570.0,46570.0,46374.21,31.18000000000029,0.031179064628061446,closed_sl,False,False,7.279345734445126,pin_bar_bearish,0.6107142857142858,41.5,0.0
3,short,2026-03-09 02:25:00,46643.31,2026-03-09 02:30:00,46570.0,46570.0,46374.21,73.30999999999767,0.07328495120367626,closed_sl,False,False,3.6707134088119915,engulfing_bearish,0.8999999999999999,46.5,0.0
4,short,2026-03-09 04:05:00,46569.31,2026-03-09 04:10:00,46566.31,46570.0,46374.21,3.0,0.00299677876250818,closed_be,True,False,282.7536231874496,pin_bar_bearish,0.8999999999999999,0.0,0.0
5,short,2026-03-09 04:25:00,46493.31,2026-03-09 04:50:00,46374.21,46570.0,46374.21,119.09999999999854,0.11896855164728348,closed_tp,True,True,1.5530056069891112,engulfing_bearish,0.7,103.5,41.0
6,short,2026-03-09 05:00:00,46384.31,2026-03-09 05:05:00,46334.81,46334.81,46196.1,49.5,0.04938661327458289,closed_sl,False,False,3.8022222222222046,pin_bar_bearish,0.6818181818181818,0.0,6.0
7,short,2026-03-09 05:10:00,46386.81,2026-03-09 05:15:00,46334.81,46334.81,46196.1,52.0,0.05185527710712173,closed_sl,False,False,3.667499999999983,pin_bar_bearish,0.8999999999999999,81.0,0.0
8,short,2026-03-09 05:25:00,46374.31,2026-03-09 05:30:00,46334.81,46334.81,46196.1,39.5,0.03936965102242984,closed_sl,False,False,4.511645569620231,pin_bar_bearish,0.8999999999999999,13.0,0.0
9,short,2026-03-09 05:55:00,46436.31,2026-03-09 06:00:00,46334.81,46334.81,46196.1,101.5,0.10112523997318339,closed_sl,False,False,2.366600985221666,pin_bar_bearish,0.8,0.0,13.5
10,short,2026-03-09 06:00:00,46449.81,2026-03-09 06:05:00,46334.81,46334.81,46196.1,115.0,0.11445964745035164,closed_sl,False,False,2.2061739130434708,pin_bar_bearish,0.551923076923077,0.0,18.0
11,short,2026-03-09 06:20:00,46445.31,2026-03-09 06:25:00,46334.81,46334.81,46196.1,110.5,0.10985505197535787,closed_sl,False,False,2.255294117647051,pin_bar_bearish,0.7035714285714285,6.5,0.0
12,short,2026-03-09 06:45:00,46419.31,2026-03-09 06:50:00,46334.81,46334.81,46196.1,84.5,0.08391462000232577,closed_sl,False,False,2.641538461538451,pin_bar_bearish,0.8,0.0,1.5
13,short,2026-03-09 06:50:00,46420.81,2026-03-09 06:55:00,46334.81,46334.81,46196.1,86.0,0.08533262209585057,closed_sl,False,False,2.612906976744176,pin_bar_bearish,0.8,0.0,38.0
14,short,2026-03-09 07:10:00,46490.31,2026-03-09 07:15:00,46334.81,46334.81,46196.1,155.5,0.1541617373740298,closed_sl,False,False,1.8920257234726632,engulfing_bearish,0.5866666666666667,5.5,0.0
15,short,2026-03-09 07:35:00,46504.81,2026-03-09 08:20:00,46570.0,46570.0,46374.21,-65.19000000000233,-0.0645294826683573,closed_sl,False,False,2.0033747507285455,engulfing_bearish,0.8,37.0,157.5
16,short,2026-03-09 08:35:00,46606.81,2026-03-09 08:40:00,46570.0,46570.0,46374.21,36.80999999999767,0.036460561974038484,closed_sl,False,False,6.318935071991667,engulfing_bearish,0.8999999999999999,0.0,48.5
17,short,2026-03-09 08:50:00,46652.81,2026-03-09 08:55:00,46570.0,46570.0,46374.21,82.80999999999767,0.08199398763564893,closed_sl,False,False,3.364327979712672,engulfing_bearish,0.6234375,0.0,34.0
18,short,2026-03-09 09:10:00,46709.41,2026-03-09 09:15:00,46570.0,46570.0,46374.21,139.4100000000035,0.1379231607425665,closed_sl,False,False,2.4044186213327308,pin_bar_bearish,0.8,18.5,0.0
19,short,2026-03-09 09:25:00,46691.41,2026-03-09 09:30:00,46570.0,46570.0,46374.21,121.41000000000349,0.11994969641098722,closed_sl,False,False,2.6126348735688594,engulfing_bearish,0.5173076923076922,1.5,0.0
20,short,2026-03-09 09:30:00,46689.91,2026-03-09 09:35:00,46570.0,46570.0,46374.21,119.91000000000349,0.11832580676866195,closed_sl,False,False,2.632807939287759,pin_bar_bearish,0.8,55.0,0.0
21,short,2026-03-09 09:45:00,46602.41,2026-03-09 09:50:00,46570.0,46570.0,46374.21,32.41000000000349,0.03194401665701922,closed_sl,False,False,7.041036717062011,engulfing_bearish,0.8999999999999999,0.0,11.0
22,short,2026-03-09 09:55:00,46609.91,2026-03-09 10:00:00,46570.0,46570.0,46374.21,39.91000000000349,0.03932362187997801,closed_sl,False,False,5.90578802305146,pin_bar_bearish,0.8999999999999999,20.0,0.0
23,short,2026-03-09 10:15:00,46629.41,2026-03-09 10:20:00,46570.0,46570.0,46374.21,59.41000000000349,0.05851410804594445,closed_sl,False,False,4.2955731358355385,pin_bar_bearish,0.8999999999999999,0.0,87.0
24,short,2026-03-09 10:25:00,46714.91,2026-03-09 10:30:00,46570.0,46570.0,46374.21,144.9100000000035,0.14264131835975524,closed_sl,False,False,2.3511144848526406,pin_bar_bearish,0.8,25.0,0.0
25,short,2026-03-09 10:40:00,46703.41,2026-03-09 10:45:00,46570.0,46570.0,46374.21,133.4100000000035,0.1311343083267322,closed_sl,False,False,2.4675811408439827,pin_bar_bearish,0.8,8.0,0.0
26,short,2026-03-09 10:50:00,46692.41,2026-03-09 10:55:00,46570.0,46570.0,46374.21,122.41000000000349,0.12016436828548435,closed_sl,False,False,2.5994608283636573,pin_bar_bearish,0.8,0.0,15.5
27,short,2026-03-09 10:55:00,46707.91,2026-03-09 11:00:00,46570.0,46570.0,46374.21,137.9100000000035,0.13521753492286587,closed_sl,False,False,2.4196940033354792,pin_bar_bearish,0.5045454545454545,0.0,1.0
28,short,2026-03-09 11:00:00,46708.91,2026-03-09 11:05:00,46570.0,46570.0,46374.21,138.9100000000035,0.13601409666508776,closed_sl,False,False,2.409473759988453,pin_bar_bearish,0.8,0.0,49.0
29,short,2026-03-09 13:20:00,46924.91,2026-03-09 13:25:00,46570.0,46570.0,46374.21,354.9100000000035,0.34703905022909254,closed_sl,False,False,1.5516609844749343,pin_bar_bearish,0.4048387096774193,35.0,0.0
30,short,2026-03-09 13:40:00,46927.41,2026-03-09 13:45:00,46570.0,46570.0,46374.21,357.4100000000035,0.34827495684688375,closed_sl,False,False,1.5478022439215438,pin_bar_bearish,0.5421052631578948,32.5,0.0
31,short,2026-03-09 13:45:00,46894.91,2026-03-09 13:50:00,46570.0,46570.0,46374.21,324.9100000000035,0.3155067932862953,closed_sl,False,False,1.602597642424052,engulfing_bearish,0.7,0.0,26.5
32,short,2026-03-09 14:10:00,46930.41,2026-03-09 14:15:00,46570.0,46570.0,46374.21,360.4100000000035,0.3488786534199743,closed_sl,False,False,1.5432424183568685,engulfing_bearish,0.7,41.0,0.0
33,short,2026-03-09 14:25:00,46844.91,2026-03-09 14:30:00,46570.0,46570.0,46374.21,274.9100000000035,0.2651890447435524,closed_sl,False,False,1.7121967189261882,engulfing_bearish,0.7,0.0,62.0
34,short,2026-03-09 14:45:00,46881.91,2026-03-09 14:50:00,46570.0,46570.0,46374.21,311.9100000000035,0.3000849138998487,closed_sl,False,False,1.6277131223750398,pin_bar_bearish,0.7,0.0,44.5
35,short,2026-03-09 15:05:00,46954.41,2026-03-09 15:10:00,46570.0,46570.0,46374.21,384.4100000000035,0.3687298020411822,closed_sl,False,False,1.5093259800733567,pin_bar_bearish,0.47777777777777775,0.0,52.0
36,short,2026-03-09 15:50:00,46867.91,2026-03-09 15:55:00,46570.0,46570.0,46374.21,297.9100000000035,0.2847083581413472,closed_sl,False,False,1.657211909637134,pin_bar_bearish,0.7,0.0,42.0
37,short,2026-03-09 17:45:00,46934.6,2026-03-09 17:50:00,46570.0,46570.0,46374.21,364.59999999999854,0.34745381442058965,closed_sl,False,False,1.5369994514536525,pin_bar_bearish,0.7,0.0,95.0
38,short,2026-03-12 05:15:00,46945.81,2026-03-12 05:20:00,46570.0,46570.0,46374.21,375.8099999999977,0.35689658660005547,closed_sl,False,False,1.5209813469572446,pin_bar_bearish,0.4107142857142857,25.5,0.0
39,short,2026-03-12 06:10:00,46862.31,2026-03-12 06:15:00,46570.0,46570.0,46374.21,292.3099999999977,0.27661167868871955,closed_sl,False,False,1.6698026068215335,engulfing_bearish,0.467741935483871,0.0,3.5
40,short,2026-03-12 06:35:00,46823.81,2026-03-12 06:40:00,46570.0,46570.0,46374.21,253.80999999999767,0.2395167651826909,closed_sl,False,False,1.7714038059966222,pin_bar_bearish,0.4833333333333333,0.0,10.0
41,short,2026-03-12 06:45:00,46839.81,2026-03-12 06:50:00,46570.0,46570.0,46374.21,269.8099999999977,0.25400733976807066,closed_sl,False,False,1.7256587969311832,pin_bar_bearish,0.475,0.0,10.5
42,short,2026-03-12 07:45:00,46854.81,2026-03-12 07:50:00,46570.0,46570.0,46374.21,284.8099999999977,0.2674494547199439,closed_sl,False,False,1.6874407499736754,pin_bar_bearish,0.7,0.0,10.60000000000582
43,short,2026-03-12 08:10:00,46919.81,2026-03-12 08:15:00,46570.0,46570.0,46374.21,349.8099999999977,0.3276111963779089,closed_sl,False,False,1.5597038392270153,pin_bar_bearish,0.6499999999999999,10.0,0.0
44,short,2026-03-12 08:15:00,46909.81,2026-03-12 08:20:00,46570.0,46570.0,46374.21,339.8099999999977,0.3172065881066689,closed_sl,False,False,1.576174921279545,engulfing_bearish,0.7,3.0,0.0
45,short,2026-03-12 08:20:00,46906.81,2026-03-12 08:25:00,46570.0,46570.0,46374.21,336.8099999999977,0.3134119780491554,closed_sl,False,False,1.5813069683204246,pin_bar_bearish,0.625,3.5,0.0
46,short,2026-03-12 08:30:00,46906.81,2026-03-12 08:35:00,46570.0,46570.0,46374.21,336.8099999999977,0.31243277630486443,closed_sl,False,False,1.5813069683204246,pin_bar_bearish,0.4136363636363636,4.0,0.0
47,short,2026-03-12 08:45:00,46884.31,2026-03-12 08:50:00,46570.0,46570.0,46374.21,314.3099999999977,0.2906531581517133,closed_sl,False,False,1.622920047087278,engulfing_bearish,0.7,0.0,10.5
48,short,2026-03-12 09:15:00,46901.91,2026-03-12 09:20:00,46570.0,46570.0,46374.21,331.9100000000035,0.3060389654516515,closed_sl,False,False,1.589888825283959,pin_bar_bearish,0.7,0.0,29.0
49,short,2026-03-12 17:15:00,46854.6,2026-03-12 17:20:00,46570.0,46570.0,46374.21,284.59999999999854,0.2616159408126552,closed_sl,False,False,1.6879479971890439,engulfing_bearish,0.7,34.0,0.0
50,short,2026-03-12 17:45:00,46829.6,2026-03-12 17:50:00,46570.0,46570.0,46374.21,259.59999999999854,0.238012242044146,closed_sl,False,False,1.7541987673343682,pin_bar_bearish,0.7,0.0,0.5
51,short,2026-03-12 17:55:00,46834.6,2026-03-12 18:00:00,46570.0,46570.0,46374.21,264.59999999999854,0.24202041496165305,closed_sl,False,False,1.7399470899470972,pin_bar_bearish,0.7,37.0,0.0
52,short,2026-03-12 18:15:00,46737.6,2026-03-12 18:20:00,46570.0,46570.0,46374.21,167.59999999999854,0.1529277730157653,closed_sl,False,False,2.1681980906921394,pin_bar_bearish,0.8,0.0,45.0
53,short,2026-03-12 18:25:00,46775.6,2026-03-12 18:30:00,46570.0,46570.0,46374.21,205.59999999999854,0.18731467827337267,closed_sl,False,False,1.9522859922179099,pin_bar_bearish,0.7,31.0,0.0
54,short,2026-03-12 20:30:00,46854.6,2026-03-12 20:35:00,46570.0,46570.0,46374.21,284.59999999999854,0.25880392574455086,closed_sl,False,False,1.6879479971890439,pin_bar_bearish,0.5166666666666666,0.0,68.0
55,short,2026-03-12 20:40:00,46836.6,2026-03-12 20:45:00,46570.0,46570.0,46374.21,266.59999999999854,0.24180962852199747,closed_sl,False,False,1.7343960990247635,engulfing_bearish,0.4985401459854014,20.0,0.0
56,short,2026-03-12 20:50:00,46814.1,2026-03-12 20:55:00,46570.0,46570.0,46374.21,244.09999999999854,0.22086775965895916,closed_sl,False,False,1.802089307660803,pin_bar_bearish,0.7,0.0,1.0
57,short,2026-03-12 21:05:00,46839.15,2026-03-12 21:10:00,46570.0,46570.0,46374.21,269.15000000000146,0.24299692170795484,closed_sl,False,False,1.72743823146944,pin_bar_bearish,0.7,0.0,23.150000000001455
58,short,2026-03-12 21:15:00,46796.35,2026-03-12 21:20:00,46570.0,46570.0,46374.21,226.34999999999854,0.20386038711227542,closed_sl,False,False,1.8649878506737447,engulfing_bearish,0.7,21.549999999995634,0.0
59,short,2026-03-12 22:20:00,46802.3,2026-03-12 22:25:00,46570.0,46570.0,46374.21,232.3000000000029,0.2087935615004471,closed_sl,False,False,1.8428325441239708,pin_bar_bearish,0.7,0.0,9.5
60,short,2026-03-12 23:05:00,46694.92,2026-03-12 23:10:00,46570.0,46570.0,46374.21,124.91999999999825,0.11204540081075785,closed_sl,False,False,2.5673230867755654,pin_bar_bearish,0.6327702702704422,18.040000000000873,0.0
61,short,2026-03-12 23:25:00,46697.58,2026-03-12 23:30:00,46570.0,46570.0,46374.21,127.58000000000175,0.1143031824270922,closed_sl,False,False,2.5346449286721917,pin_bar_bearish,0.6363636363636364,3.0,0.0
62,short,2026-03-13 01:05:00,46702.68,2026-03-13 01:10:00,46570.0,46570.0,46374.21,132.6800000000003,0.11873672288434675,closed_sl,False,False,2.4756557129936723,pin_bar_bearish,0.5888888888888889,3.0,0.0
63,short,2026-03-13 01:10:00,46699.68,2026-03-13 01:15:00,46570.0,46570.0,46374.21,129.6800000000003,0.11591435852468426,closed_sl,False,False,2.509793337446024,pin_bar_bearish,0.5642857142857143,20.5,0.0
64,short,2026-03-13 02:05:00,46790.31,2026-03-13 02:10:00,46570.0,46570.0,46374.21,220.30999999999767,0.19669590871438272,closed_sl,False,False,1.8887022831464888,pin_bar_bearish,0.7,8.39999999999418,0.0
65,short,2026-03-13 02:45:00,46761.91,2026-03-13 02:50:00,46570.0,46570.0,46374.21,191.9100000000035,0.17100362670971625,closed_sl,False,False,2.0202178104319595,engulfing_bearish,0.8,0.0,4.0
66,short,2026-03-13 02:55:00,46735.91,2026-03-13 03:00:00,46570.0,46570.0,46374.21,165.9100000000035,0.14758365238183643,closed_sl,False,False,2.180097643300565,engulfing_bearish,0.8,14.5,0.0
67,short,2026-03-13 03:20:00,46885.41,2026-03-13 03:25:00,46570.0,46570.0,46374.21,315.4100000000035,0.28015648117562086,closed_sl,False,False,1.62074759836403,pin_bar_bearish,0.7,0.0,15.5
68,short,2026-03-13 03:40:00,46912.41,2026-03-13 03:45:00,46570.0,46570.0,46374.21,342.4100000000035,0.30328899514716634,closed_sl,False,False,1.5717998890219296,pin_bar_bearish,0.4666666666666667,1.5,0.0
69,short,2026-03-13 03:45:00,46910.91,2026-03-13 03:50:00,46570.0,46570.0,46374.21,340.9100000000035,0.3010473296277986,closed_sl,False,False,1.5743158018245251,pin_bar_bearish,0.7,20.0,0.0
70,short,2026-03-13 04:25:00,46913.41,2026-03-13 04:30:00,46570.0,46570.0,46374.21,343.4100000000035,0.3023448032016301,closed_sl,False,False,1.5701348242625401,pin_bar_bearish,0.53125,12.5,0.0
71,short,2026-03-13 04:30:00,46900.91,2026-03-13 04:35:00,46570.0,46570.0,46374.21,330.9100000000035,0.29046136668959377,closed_sl,False,False,1.591671451452053,engulfing_bearish,0.7,4.5,0.0
72,short,2026-03-13 04:40:00,46892.91,2026-03-13 04:45:00,46570.0,46570.0,46374.21,322.9100000000035,0.2826183459400521,closed_sl,False,False,1.6063299371341822,pin_bar_bearish,0.7,12.0,0.0
73,short,2026-03-13 05:40:00,46853.91,2026-03-13 05:45:00,46570.0,46570.0,46374.21,283.9100000000035,0.2477843543873987,closed_sl,False,False,1.6896199499841444,pin_bar_bearish,0.43000000000000005,0.0,3.5
74,short,2026-03-13 05:45:00,46857.41,2026-03-13 05:50:00,46570.0,46570.0,46374.21,287.4100000000035,0.2502189993016079,closed_sl,False,False,1.6812219477401569,pin_bar_bearish,0.7,7.5,0.0
75,short,2026-03-13 06:00:00,46849.91,2026-03-13 06:05:00,46570.0,46570.0,46374.21,279.9100000000035,0.24308126761440643,closed_sl,False,False,1.699474831195736,pin_bar_bearish,0.61,0.0,21.0
76,short,2026-03-13 06:45:00,46880.91,2026-03-13 06:50:00,46570.0,46570.0,46374.21,310.9100000000035,0.2693477558396537,closed_sl,False,False,1.6297320768067887,pin_bar_bearish,0.48750000000000004,0.0,11.5
77,short,2026-03-13 07:00:00,46883.91,2026-03-13 07:05:00,46570.0,46570.0,46374.21,313.9100000000035,0.2712162030578313,closed_sl,False,False,1.6237138033194185,pin_bar_bearish,0.4750000000002099,7.0,0.0
78,short,2026-03-13 08:05:00,46820.91,2026-03-13 08:10:00,46570.0,46570.0,46374.21,250.9100000000035,0.21619824718376446,closed_sl,False,False,1.7803196365230487,pin_bar_bearish,0.6749999999999999,14.5,0.0
79,short,2026-03-13 08:20:00,46827.91,2026-03-13 08:25:00,46570.0,46570.0,46374.21,257.9100000000035,0.22175042256907307,closed_sl,False,False,1.7591407855453385,pin_bar_bearish,0.7,0.0,5.5
80,short,2026-03-13 08:50:00,46831.91,2026-03-13 08:55:00,46570.0,46570.0,46374.21,261.9100000000035,0.2246913592956501,closed_sl,False,False,1.7475468672444667,pin_bar_bearish,0.7,0.0,10.0
81,short,2026-03-13 09:55:00,46670.51,2026-03-13 10:00:00,46570.0,46570.0,46374.21,100.51000000000204,0.08603374669648467,closed_sl,False,False,2.947965376579414,pin_bar_bearish,0.8,31.5,0.0
82,short,2026-03-13 10:35:00,46599.01,2026-03-13 10:40:00,46570.0,46570.0,46374.21,29.010000000002037,0.024810402682843517,closed_sl,False,False,7.749052051016447,pin_bar_bearish,0.8999999999999999,5.0,0.0
83,short,2026-03-13 11:00:00,46510.01,2026-03-13 11:15:00,46460.51,46570.0,46374.21,49.5,0.042323692110273765,closed_trailing,True,True,2.2637106184365314,engulfing_bearish,0.8,68.0,0.0
84,short,2026-03-13 11:20:00,46472.51,2026-03-13 11:25:00,46334.81,46334.81,46196.1,137.70000000000437,0.11768700674764836,closed_sl,False,False,2.00733478576612,pin_bar_bearish,0.5840000000000001,21.5,0.0
85,short,2026-03-13 12:05:00,46665.51,2026-03-13 12:10:00,46570.0,46570.0,46374.21,95.51000000000204,0.08153284827933072,closed_sl,False,False,3.049942414406834,pin_bar_bearish,0.6107142857142858,0.0,4.0
86,short,2026-03-13 12:10:00,46669.51,2026-03-13 12:15:00,46570.0,46570.0,46374.21,99.51000000000204,0.08487827546041357,closed_sl,False,False,2.967540950658194,pin_bar_bearish,0.8,1.5,0.0
87,short,2026-03-13 12:35:00,46658.01,2026-03-13 12:40:00,46570.0,46570.0,46374.21,88.01000000000204,0.07500554594466967,closed_sl,False,False,3.224633564367644,pin_bar_bearish,0.8999999999999999,0.0,24.5
88,short,2026-03-13 12:50:00,46694.01,2026-03-13 12:55:00,46570.0,46570.0,46374.21,124.01000000000204,0.10560693543167766,closed_sl,False,False,2.5788242883638226,pin_bar_bearish,0.8,12.5,0.0
89,short,2026-03-13 14:25:00,46832.01,2026-03-13 14:30:00,46570.0,46570.0,46374.21,262.01000000000204,0.22289236725713726,closed_sl,False,False,1.7472615549024821,pin_bar_bearish,0.42068965517241375,15.0,0.0
90,short,2026-03-13 14:35:00,46822.01,2026-03-13 14:40:00,46570.0,46570.0,46374.21,252.01000000000204,0.21390856382905712,closed_sl,False,False,1.7769136145391027,pin_bar_bearish,0.7,0.0,32.5
91,short,2026-03-13 14:45:00,46844.51,2026-03-13 14:50:00,46570.0,46570.0,46374.21,274.51000000000204,0.232509427299747,closed_sl,False,False,1.7132344905467904,pin_bar_bearish,0.475,0.0,21.5
92,short,2026-03-13 15:00:00,46883.01,2026-03-13 15:05:00,46570.0,46570.0,46374.21,313.01000000000204,0.264503854788137,closed_sl,False,False,1.6255071722948136,pin_bar_bearish,0.7,31.5,0.0
93,short,2026-03-13 15:15:00,46844.01,2026-03-13 15:20:00,46570.0,46570.0,46374.21,274.01000000000204,0.23093672185487799,closed_sl,False,False,1.7145359658406607,engulfing_bearish,0.6499999999999999,11.0,0.0
94,short,2026-03-13 15:30:00,46876.01,2026-03-13 15:35:00,46570.0,46570.0,46374.21,306.01000000000204,0.2573122211911395,closed_sl,False,False,1.639815692297636,pin_bar_bearish,0.490417690417704,5.0,0.0
95,short,2026-03-13 17:00:00,46932.7,2026-03-13 17:05:00,46570.0,46570.0,46374.21,362.6999999999971,0.30419795696726654,closed_sl,False,False,1.5398125172318788,pin_bar_bearish,0.7,49.5,0.0
96,short,2026-03-13 19:35:00,46677.2,2026-03-13 19:40:00,46570.0,46570.0,46374.21,107.19999999999709,0.08963640147642261,closed_sl,False,False,2.826399253731401,pin_bar_bearish,0.7906249999999999,53.5,0.0
97,short,2026-03-13 19:40:00,46623.7,2026-03-13 19:45:00,46570.0,46570.0,46374.21,53.69999999999709,0.04486160445648409,closed_sl,False,False,4.645996275605428,engulfing_bearish,0.8999999999999999,0.0,33.5
98,short,2026-03-13 19:55:00,46627.2,2026-03-13 20:00:00,46570.0,46570.0,46374.21,57.19999999999709,0.04776411740720419,closed_sl,False,False,4.422902097902288,engulfing_bearish,0.7752475247524753,0.0,3.5
99,short,2026-03-13 20:00:00,46630.7,2026-03-13 20:05:00,46570.0,46570.0,46374.21,60.69999999999709,0.05066254844971096,closed_sl,False,False,4.225535420099016,pin_bar_bearish,0.8999999999999999,0.0,25.5
