trade_id,type,entry_time,entry_price,exit_time,exit_price,original_stop_loss,stop_loss,take_profit,pnl_points_gross,spread_cost,pnl_points_net,planned_risk_pts,r_multiple,pnl_usd,pnl_pct,status,be_activated,trailing_activated,rr_ratio,pattern,confidence,max_favorable,max_adverse
1,short,2026-03-11 17:05:00+00:00,25096.03,2026-03-11 17:05:00+00:00,25070.35,25070.35,25070.35,25039.15,25.68000000000029,2,23.68000000000029,25.68000000000029,0.9221183800623062,461.0591900311531,0.4610591900311531,closed_sl,False,False,2.2589356632246513,pin_bar_bearish,0.594615384615435,0.0,16.30000000000291
2,short,2026-03-23 18:12:00+00:00,24468.73,2026-03-23 18:20:00+00:00,24418.45,24496.73,24496.73,24418.45,50.279999999998836,2,48.279999999998836,28.0,1.7242857142856727,862.1428571428363,0.8581861112095338,closed_tp,False,False,1.8151624548735565,pin_bar_bearish,0.4863636363637216,65.0,0.0
3,short,2026-03-26 16:47:00+00:00,23945.63,2026-03-26 16:47:00+00:00,23970.45,23970.45,23970.45,23907.030000000002,-24.81999999999971,2,-26.81999999999971,24.81999999999971,-1.080580177276391,-540.2900886381955,-0.5332343211840537,closed_sl,False,False,1.5742251223490153,engulfing_bearish,0.44966887417219026,0.0,31.899999999997817
4,short,2026-03-26 16:58:00+00:00,23980.63,2026-03-26 16:58:00+00:00,23951.930000000004,23999.95,23999.95,23951.930000000004,28.69999999999709,2,26.69999999999709,19.31999999999971,1.3819875776396218,690.9937888198109,0.6856259413342812,closed_tp,False,False,1.516913319238595,engulfing_bearish,0.7,31.600000000002183,0.0
5,short,2026-03-26 17:01:00+00:00,24004.33,2026-03-26 17:37:00+00:00,23951.630000000005,24044.63,24044.63,23951.630000000005,52.69999999999709,2,50.69999999999709,40.29999999999927,1.2580645161289827,629.0322580644913,0.6198955814617235,closed_tp,False,False,1.330808080807934,pin_bar_bearish,0.4720588235292418,46.20000000000073,15.299999999999272
6,short,2026-03-26 18:50:00+00:00,23890.93,2026-03-26 18:52:00+00:00,23913.03,23913.03,23913.03,23848.26,-22.099999999998545,2,-24.099999999998545,22.099999999998545,-1.090497737556567,-545.2488687782835,-0.5340187847967109,closed_sl,False,False,1.9663594470049592,pin_bar_bearish,0.5349999999999454,0.0,25.5
7,short,2026-03-27 16:48:00+00:00,23439.03,2026-03-27 16:53:00+00:00,23328.429999999997,23488.23,23488.23,23328.429999999997,110.60000000000218,2,108.60000000000218,49.20000000000073,2.2073170731707434,1103.6585365853716,1.0867306512857369,closed_tp,False,False,2.2617586912066896,pin_bar_bearish,0.8,99.5,5.200000000000728
