trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,ob_zone_high,ob_zone_low,ob_confirmed_at,cum_pnl,peak,dd
11,2025-12-18 19:16:00,2025-12-18 19:24:00,long,47911.11,47881.11,48016.11,47881.11,sl,-32.0,-541.01,-1.067,100898.18,new_york,47916.61,47906.11,2025-12-18 11:50:00,898.19,2508.19,-1610.0
12,2025-12-18 19:17:00,2025-12-18 19:26:00,long,47895.11,47862.91,48007.80999999999,47862.91,sl,-34.2,-538.7,-1.062,100359.48,new_york,47896.31,47887.91,2025-12-18 11:15:00,359.49,2508.19,-2148.7
13,2025-12-22 14:45:00,2025-12-22 16:30:00,long,48150.03,48114.03,48276.03,48276.03,tp,124.0,1728.41,3.444,102087.89,new_york,48153.03,48139.03,2025-12-22 14:40:00,2087.9,2508.19,-420.28999999999996
14,2025-12-24 13:52:00,2025-12-24 16:30:00,long,48403.03,48371.03,48515.03,48371.03,sl,-34.0,-542.34,-1.062,101545.55,new_york,48403.03,48396.03,2025-12-24 11:15:00,1545.56,2508.19,-962.6300000000001
15,2025-12-24 14:41:00,2025-12-24 16:30:00,long,48407.03,48377.03,48512.03,48377.03,sl,-32.0,-544.47,-1.067,101001.08,new_york,48409.03,48402.03,2025-12-24 14:15:00,1001.0899999999999,2508.19,-1507.1000000000001
16,2025-12-24 16:31:00,2025-12-24 16:46:00,short,48496.71,48519.04714285714,48418.53,48519.04714285714,sl,-24.34,-550.22,-1.09,100450.86,new_york,48454.03,48443.53,2025-12-24 16:30:00,450.8699999999999,2508.19,-2057.32
17,2025-12-26 18:49:00,2025-12-26 20:17:00,long,48622.73,48594.73,48720.73,48594.73,sl,-30.0,-538.13,-1.071,99912.73,new_york,48623.73,48619.73,2025-12-26 14:15:00,-87.2600000000001,2508.19,-2595.4500000000003
18,2025-12-30 15:29:00,2025-12-30 16:31:00,long,48460.61,48429.81,48568.41000000001,48429.81,sl,-32.8,-532.0,-1.065,99380.73,new_york,48460.7,48454.81,2025-12-30 15:25:00,-619.2600000000001,2508.19,-3127.4500000000003
19,2025-12-31 15:08:00,2025-12-31 16:34:00,long,48333.8,48306.3,48430.05,48306.3,sl,-29.5,-533.04,-1.073,98847.68,new_york,48336.3,48331.3,2025-12-31 15:05:00,-1152.3000000000002,2508.19,-3660.4900000000002
20,2025-12-31 17:35:00,2025-12-31 17:50:00,long,48228.35,48182.35,48389.35,48182.35,sl,-48.0,-515.73,-1.043,98331.96,new_york,48246.3,48207.35,2025-12-31 17:35:00,-1668.0300000000002,2508.19,-4176.22
21,2025-12-31 19:07:00,2025-12-31 22:00:00,long,48179.8,48140.8,48316.3,48140.8,sl,-41.0,-516.87,-1.051,97815.08,new_york,48187.8,48165.8,2025-12-31 18:20:00,-2184.9,2508.19,-4693.09
22,2026-01-02 14:37:00,2026-01-02 15:31:00,long,48246.71,48217.0,48350.69499999999,48217.0,sl,-31.71,-522.0,-1.067,97293.08,new_york,48247.0,48242.0,2026-01-02 13:50:00,-2706.9,2508.19,-5215.09
23,2026-01-02 17:22:00,2026-01-02 18:17:00,long,47911.9,47821.0,48230.05,48230.05,tp,316.15,1691.93,3.478,98985.01,new_york,47945.0,47846.0,2026-01-02 17:05:00,-1014.97,2508.19,-3523.16
24,2026-01-02 17:42:00,2026-01-02 17:47:00,short,48102.9,48118.9,48046.9,48118.9,sl,-18.0,-547.27,-1.125,98437.74,new_york,48113.9,48071.9,2026-01-02 17:25:00,-1562.24,2508.19,-4070.4300000000003
25,2026-01-02 18:17:00,2026-01-02 18:39:00,short,48238.7,48256.09714285714,48177.81,48177.81,tp,58.89,1666.08,3.385,100103.81,new_york,48213.81,48202.81,2026-01-02 16:45:00,103.83999999999992,2508.19,-2404.3500000000004
26,2026-01-02 18:51:00,2026-01-02 19:12:00,long,48067.7,48037.9,48171.999999999985,48171.999999999985,tp,102.3,1718.22,3.433,101822.04,new_york,48090.9,48062.9,2026-01-02 18:25:00,1822.06,2508.19,-686.1300000000001
27,2026-01-02 19:16:00,2026-01-02 19:22:00,short,48229.65,48246.77857142857,48169.7,48246.77857142857,sl,-19.13,-568.56,-1.117,101253.48,new_york,48224.7,48194.7,2026-01-02 18:55:00,1253.5,2508.19,-1254.69
28,2026-01-02 19:49:00,2026-01-05 08:58:00,long,48119.7,48029.7,48434.7,48434.7,tp,313.0,1760.69,3.478,103014.17,new_york,48121.7,48054.7,2026-01-02 19:15:00,3014.19,3014.19,0.0
29,2026-01-05 13:46:00,2026-01-05 15:04:00,long,48396.4,48353.21,48547.56500000001,48353.21,sl,-45.19,-538.92,-1.046,102475.25,new_york,48397.31,48378.21,2026-01-05 08:50:00,2475.27,3014.19,-538.9200000000001
30,2026-01-05 14:30:00,2026-01-05 15:08:00,long,48364.31,48336.31,48462.31,48336.31,sl,-30.0,-551.86,-1.071,101923.38,new_york,48366.81,48361.31,2026-01-05 06:50:00,1923.4099999999999,3014.19,-1090.7800000000002
31,2026-01-06 13:47:00,2026-01-06 16:38:00,long,48889.25,48852.2,49018.92500000001,49018.92500000001,tp,127.68,1756.15,3.446,103679.53,new_york,48889.7,48877.2,2026-01-06 13:20:00,3679.56,3679.56,0.0
32,2026-01-06 16:24:00,2026-01-06 16:40:00,long,48910.01,48869.2,49052.845000000016,49052.845000000016,tp,140.84,1758.68,3.451,105438.22,new_york,48911.2,48894.2,2026-01-06 14:55:00,5438.24,5438.24,0.0
33,2026-01-08 13:45:00,2026-01-08 14:04:00,long,48847.7,48806.11,48993.264999999985,48806.11,sl,-43.59,-552.54,-1.048,104885.68,new_york,48860.61,48831.11,2026-01-08 09:25:00,4885.7,5438.24,-552.54
34,2026-01-08 13:54:00,2026-01-08 14:06:00,long,48832.7,48801.01,48943.614999999976,48801.01,sl,-33.69,-560.46,-1.063,104325.21,new_york,48833.51,48826.01,2026-01-08 08:50:00,4325.24,5438.24,-1113.0
35,2026-01-08 15:55:00,2026-01-08 16:27:00,long,48812.2,48786.11,48903.514999999985,48786.11,sl,-28.09,-561.61,-1.077,103763.6,new_york,48817.2,48811.11,2026-01-08 15:25:00,3763.6299999999997,5438.24,-1674.6100000000001
36,2026-01-08 16:31:00,2026-01-08 16:35:00,short,48934.7,48957.28571428571,48855.65,48855.65,tp,77.05,1769.92,3.411,105533.52,new_york,48899.61,48880.65,2026-01-08 11:25:00,5533.549999999999,5533.549999999999,0.0
37,2026-01-09 14:11:00,2026-01-09 15:21:00,long,49262.3,49234.3,49360.3,49360.3,tp,96.0,1809.15,3.429,107342.67,new_york,49262.35,49259.3,2026-01-09 13:35:00,7342.699999999999,7342.699999999999,0.0
38,2026-01-09 17:04:00,2026-01-09 17:05:00,long,49238.3,49206.35,49350.125000000015,49206.35,sl,-33.95,-570.31,-1.063,106772.36,new_york,49238.3,49231.35,2026-01-09 11:20:00,6772.389999999999,7342.699999999999,-570.3099999999995
39,2026-01-09 18:13:00,2026-01-09 18:15:00,short,49454.35,49469.77857142857,49400.35,49469.77857142857,sl,-17.43,-603.07,-1.13,106169.29,new_york,49468.85,49425.35,2026-01-09 17:50:00,6169.32,7342.699999999999,-1173.3799999999992
40,2026-01-13 16:10:00,2026-01-13 16:32:00,long,49590.41,49492.91,49931.66,49492.91,sl,-99.5,-541.74,-1.021,105627.55,new_york,49592.41,49517.91,2026-01-13 16:10:00,5627.58,7342.699999999999,-1715.119999999999
41,2026-01-14 15:35:00,2026-01-14 16:30:00,long,49030.81,48998.91,49142.45999999998,49142.45999999998,tp,109.65,1815.37,3.437,107442.92,new_york,49035.81,49023.91,2026-01-14 14:15:00,7442.95,7442.95,0.0
42,2026-01-14 18:23:00,2026-01-14 18:27:00,short,49074.0,49092.28571428572,49010.0,49092.28571428572,sl,-20.29,-595.97,-1.109,106846.95,new_york,49143.0,49035.0,2026-01-14 17:35:00,6846.98,7442.95,-595.9700000000003
43,2026-01-14 18:46:00,2026-01-14 18:51:00,long,48895.95,48866.95,48997.45,48866.95,sl,-31.0,-571.08,-1.069,106275.87,new_york,48920.45,48891.95,2026-01-14 18:30:00,6275.9,7442.95,-1167.0500000000002
44,2026-01-14 19:15:00,2026-01-15 14:24:00,long,48917.95,48830.95,49222.45,49222.45,tp,302.5,1847.61,3.477,108123.49,new_york,48917.95,48855.95,2026-01-14 19:15:00,8123.509999999999,8123.509999999999,0.0
45,2026-01-15 14:05:00,2026-01-15 14:27:00,long,49168.35,49139.4,49269.67499999999,49269.67499999999,tp,99.32,1823.12,3.431,109946.6,new_york,49171.4,49164.4,2026-01-15 11:40:00,9946.63,9946.63,0.0
